标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【包装设计】梨子包装设计,https://task.epwk.com/1001838/,182人,1人,1000-3000元,圆满完成,,k1759****58,项目：梨子包装设计称呼：宋女士（对接人）地区: 山东莱阳，服务商地域不限需求: 体现产地：山东莱阳，口感独特，已有LOGO设计。雇主线下已经找了很多家，但是都不满意，要求色彩搭配，图文，广告词有新意。预算: 800-1000（可以协商）时间：尽快备注：微信是手机号,2022-06-22,2022.07.12,任务编号：1001838,1200.0,5天,陕西省-西安市,陆一捌（陕西）广告,https://shop.epwk.com/78dlj28ep5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】南瓜子包装设计,https://task.epwk.com/1001687/,1118人,7人,5000-10000元,圆满完成,,o62b1428a96d48,礼盒包装里面有六罐；主要用于礼品，和采购市场，体现陕北文化特色和元素。,2022-06-21,2022.12.28,任务编号：1001687,5000.0,"10天,7天,7天","陕西省-西安市-未央区,四川省-成都市-武侯区,广东省-汕头市-龙湖区",鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】跨境贸易新零售logo设计,https://task.epwk.com/1001491/,477人,15人,1000元以内,圆满完成,,o62a699bd5a212,1、底色为翠绿色（时尚，柔和）2、丰：蜜蜂（卡通）3、阁像蜂巢线条柔和，色彩搭配时尚,2022-06-20,2022.07.25,任务编号：1001491,500.0,"4天,3天,5天,3天","陕西省-西安市-未央区,山东省-青岛市,河北省-石家庄市-新华区,广东省-深圳市",鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【礼品设计】文创礼品设计,https://task.epwk.com/1001400/,836人,5人,1000-3000元,圆满完成,,至盛OxmmF,帆布袋、笔、本、卡包、眼镜盒等文创礼品设计要求是整体性，原创性，工期半个月左右,2022-06-19,2022.08.12,任务编号：1001400,1000.0,"15天,10天,3天,15天","河南省-郑州市,陕西省-西安市-未央区,北京市-北京市-朝阳区,江苏省-苏州市-吴中区",灵智广告设计,https://shop.epwk.com/z2nkzr42pnqy/,灵智广告设计,出售服务,https://shop.epwk.com/z2nkzr42pnqy/chushou/,企业,六品,79分,,,灵智广告设计,,,,,,,,,,,,,,,,,,,,礼品设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【礼品设计】礼盒包装设计,https://task.epwk.com/1001133/,739人,3人,1000-3000元,圆满完成,,zf061****,1.单瓶培元膏的外包装设计2.3瓶培元膏装的礼盒包装设计3.宣传单页或折页设计（公司介绍、产品介绍）4.目前单瓶装培元膏外包装纸盒的尺寸：10cm9cm13cm5.公司名称：楚雄慷亿德健康管理服务有限公司                    咨询电话：营销人员自己手写,2022-06-17,2022.07.20,任务编号：1001133,1000.0,5天,江苏省-淮安市-淮阴区,江苏知然广告传媒有限公司,https://shop.epwk.com/z2nkzrzlxnqy/,江苏知然广告传媒有限公司,出售服务,https://shop.epwk.com/z2nkzrzlxnqy/chushou/,企业,七品,41分,,,江苏知然广告传媒有限公司,,LOGO设计 设计总监,"￥5000
            /起",视频剪辑 专业团队,"￥500
            /起",包装设计 资深设计师,"￥2000
            /起",动画视频制作,价格面议,,,,,,,,,,,礼品设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】坚果包装设计,https://task.epwk.com/1000945/,135人,1人,1000元以内,圆满完成,,k7183****66,项目:坚果包装设计先设计一款称呼:侯先生地区:浙江嘉兴需求:坚果包装设计，一个系列的，有红枣，核桃，开心果，果仁，水果等农产品，放在农产品市场卖的，设计要给人很有食欲的感觉。需要做过农产品包装设计经验的带案例详谈，联系时请告知一品威客推荐预算:联系报价,2022-06-16,2022.06.30,任务编号：1000945,800.0,7天,四川省-成都市,威尔维森（西南）官方旗舰店,https://shop.epwk.com/z2nkzr90pnqy/,威尔维森（西南）官方旗舰店,出售服务,https://shop.epwk.com/z2nkzr90pnqy/chushou/,企业,三品,45分,,,威尔维森（西南）官方旗舰店,,LOGO设计,"￥100
            /起",VI系统设计,"￥100
            /起",宣传画册设计,"￥100
            /起",产品包装设计,"￥100
            /起",,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】白酒行业LOGO设计,https://task.epwk.com/1000878/,111人,1人,1000元以内,圆满完成,,k9964****77,项目:白酒行业LOGO设计称呼：张先生地区:贵州需求:白酒行业LOGO设计，名称“秦公馆”，logo要求第一必须是原创，设计风格不能太过于年轻化，不能太浮夸,2022-06-16,2022.06.20,任务编号：1000878,600.0,3天,广东省-深圳市-宝安区,在腾品牌咨询与设计,https://shop.epwk.com/p05qj7wm1dev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】滋补汤包装袋设计,https://task.epwk.com/1000738/,912人,1人,1000-3000元,圆满完成,,k5680****87,"项目:滋补汤包装袋设计称呼:廖姐地区:江西,赣州市需求:滋补汤包装袋设计，有提供参考的，具体详谈",2022-06-15,2022.07.29,任务编号：1000738,1200.0,30天,广东省-深圳市-南山区,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 70 次中标，交易总金额,￥27.14万,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】白酒的瓶身设计,https://task.epwk.com/1000611/,107人,2人,1000元以内,圆满完成,,k5550****89,"项目:白酒的瓶身设计称呼:刘先生地区:昆明市,昆明市需求:白酒的瓶身设计，原来的有二个标，现在想设计成一个大一点的，用户人群中低端的预算:需要报价备注：微信是手机号【推广员任务许玲】",2022-06-14,2022.07.01,任务编号：1000611,500.0,7天,浙江省-温州市,京瑜传媒,https://shop.epwk.com/81n41q6qynp6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【产品外观设计】伸缩杆的工业设计,https://task.epwk.com/1000606/,1080人,1人,1000元以内,圆满完成,,k5626****68,"项目:伸缩杆的工业设计称呼:侯先生地区:哈尔滨市,（地域不限）需求:伸缩杆的工业设计，3米的伸缩杆，需要插入水里的预算:需要报价备注：微信是手机号【推广员任务许玲】",2022-06-14,2022.07.19,任务编号：1000606,500.0,5天,江苏省-常州市,豹思创意设计有限公司,https://shop.epwk.com/3gd2mqq6pner/,豹思创意设计有限公司,出售服务,https://shop.epwk.com/3gd2mqq6pner/chushou/,企业,五品,44分,,,豹思创意设计有限公司,,摄影摄像 / 视频制作,"￥500
            /起",展览展示策划,"￥1000
            /起",文化创意策划,"￥1000
            /起",VI / LOGO / 包装 / 画册 海报 / 单页,"￥500
            /起",,,,,,,,,,,产品外观设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】芯缘logo设计,https://task.epwk.com/1000577/,436人,11人,1000元以内,圆满完成,,o5feac545aa6b7,名称：芯缘农业主营产品：灯芯草 生产种植机加工一体要求突出：绿色、科技、环保预算200～500,2022-06-14,2022.06.23,任务编号：1000577,300.0,"3天,3天,7天,5天,2天","陕西省-西安市,山东省-青岛市,甘肃省-兰州市-市辖区,广东省-广州市,广东省-深圳市-南山区",陆一捌（陕西）广告,https://shop.epwk.com/78dlj28ep5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】中医馆产品包装设计,https://task.epwk.com/1000415/,1108人,1人,5000-10000元,圆满完成,,whsuperman,1、根据中医馆提供的产品说明、成分设计两款中药洗发露。2、根据中医馆提供的产品说明、成分设计两款中药健发、乌发喷剂。包括外包装盒和瓶身图案设计。3、一共6款设计方案，每款设计稿给出两个设计方案。4、需要在5个工作日完成。,2022-06-13,2022.07.14,任务编号：1000415,6000.0,5天,陕西省-西安市-未央区,鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】白酒的包装设计,https://task.epwk.com/1000299/,172人,1人,3000-5000元,圆满完成,,k6661****00,项目:白酒的包装设计称呼:叶先生地区:上海（地域不限）需求:白酒的包装设计，logo基本有了，设计三款包装，客群是企业客户为主，品牌名字叫小满酱酒预算:需要报价,2022-06-13,2022.06.23,任务编号：1000299,3000.0,15天,上海市-市辖区,东品牌包装设计策划,https://shop.epwk.com/mod04xv2l5yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【展示设计】设计三款路牌,https://task.epwk.com/1000290/,548人,1人,1000-3000元,圆满完成,,东方画家,大学校园 道路指示路牌，导视立牌，景点介绍牌，道路指示牌上还要有楼名指示，校园景观指示要求有设计灵感的不落俗套的设计，要体现学校的文化底蕴和厚重感道路指示蓝底白字，景点指示棕底白字，楼名指示看设计灵感和颜色搭配定拿案例沟通，没做过的不要联系，,2022-06-13,2022.06.27,任务编号：1000290,1200.0,3天,四川省-成都市,威尔维森（西南）官方旗舰店,https://shop.epwk.com/z2nkzr90pnqy/,威尔维森（西南）官方旗舰店,出售服务,https://shop.epwk.com/z2nkzr90pnqy/chushou/,企业,三品,45分,,,威尔维森（西南）官方旗舰店,,LOGO设计,"￥100
            /起",VI系统设计,"￥100
            /起",宣传画册设计,"￥100
            /起",产品包装设计,"￥100
            /起",,,,,,,,,,,展示设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】饮料瓶贴设计,https://task.epwk.com/1000291/,111人,1人,1000元以内,圆满完成,,k3970****11,项目:饮料瓶贴设计称呼:仲先生地区:河南焦作市需求:饮料，瓶装的，要设计瓶贴，要原创设计，具体详谈,2022-06-13,2022.06.20,任务编号：1000291,800.0,7天,河南省-郑州市-金水区,灵智广告设计,https://shop.epwk.com/z2nkzr42pnqy/,灵智广告设计,出售服务,https://shop.epwk.com/z2nkzr42pnqy/chushou/,企业,六品,79分,,,灵智广告设计,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【VI设计】餐饮行业VI设计,https://task.epwk.com/999899/,1435人,1人,1000-3000元,圆满完成,,k6588****66,"项目:餐饮行业VI设计称呼:康先生地区:上海,上海市需求:餐饮行业VI设计，卤菜，从LOGO到菜品宣传单之类整套的VI设计，店在山东，具体详谈",2022-06-09,2022.07.21,任务编号：999899,2000.0,8天,辽宁省-大连市-甘井子区,光艺品牌设计,https://shop.epwk.com/rp5z44ljxdx3/,光艺品牌设计,出售服务,https://shop.epwk.com/rp5z44ljxdx3/chushou/,个人,七品,42分,,,光艺品牌设计,,系列包装设计,"￥2650
            /套",单品包装设计,"￥1950
            /件",精简版VI设计,"￥2750
            /套",logo设计,"￥1500
            /件",,,,,,,,,,,VI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】公司LOGO设计,https://task.epwk.com/999783/,116人,1人,1000元以内,圆满完成,,o5d4a47bde1723,项目:公司LOGO设计称呼:李先生地区:浙江舟山需求:公司LOGO设计，浙江自贸区创新盘扣技术有限公司，主营建筑工程机械与设备租赁。根据公司业务设计LOGO。具体带案例详谈，联系时请告知一品威客推荐预算:联系报价,2022-06-09,2022.06.15,任务编号：999783,498.0,3天,湖南省-长沙市-天心区,名创文化,https://shop.epwk.com/qgdmj3g3ydke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】衣服商标设计,https://task.epwk.com/999758/,157人,2人,1000元以内,圆满完成,,k1074****80,项目:衣服商标设计称呼:张女士地区:广东东莞需求:衣服商标设计，女装，按几个字母组合设计，具体详谈,2022-06-09,2022.06.15,任务编号：999758,500.0,2天,湖北省-武汉市,艺行设计,https://shop.epwk.com/j7n38qj125e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】蛋黄酥的外包装设计,https://task.epwk.com/999588/,392人,1人,1000-3000元,圆满完成,,k4091****35,项目:蛋黄酥的外包装设计称呼:洪先生地区:潮州市（地域不限，经验优先）需求:蛋黄酥的外包装设计，先设计一款看看，希望设计有插画，手绘等特色，技术要有相关食品，点心类的设计经验预算:需要报价,2022-06-08,2022.06.29,任务编号：999588,1500.0,7天,陕西省-西安市,鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【吉祥物设计】吉祥物卡通形象设计,https://task.epwk.com/999441/,459人,1人,1000-3000元,圆满完成,,k7289****45,项目:吉祥物卡通形象设计称呼:王先生地区:河北保定市（直接加微信）需求:吉祥物卡通形象设计，具体详谈联系时请告知一品威客推荐预算:联系报价,2022-06-07,2022.06.16,任务编号：999441,1200.0,7天,广东省-深圳市-盐田区,造热文化传播,https://shop.epwk.com/v0n1xzzm457y/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吉祥物设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】红酒的酒标设计,https://task.epwk.com/999420/,136人,1人,1000元以内,圆满完成,,k5977****32,项目:红酒的酒标设计称呼:张先生 地区:安徽需求:红酒的酒标设计，酒的名字叫锦藤，智利的葡萄酒，所以想做的好看一点，偏年轻人的产品,2022-06-07,2022.06.23,任务编号：999420,500.0,3天,湖北省-武汉市-市辖区,艺行设计,https://shop.epwk.com/j7n38qj125e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】摆件的平面设计,https://task.epwk.com/999313/,758人,1人,1000-3000元,圆满完成,,k2150****81,"项目:摆件的平面设计称呼:胡先生地区:浙江省,金华市需求:摆件的平面设计，比如可爱的动物小摆件，雇主想做个原创的属于自己的原创作品，不是搬抄市面上的设计，一个原创设计图+立体图，预算:500-1000",2022-06-06,2022.06.14,任务编号：999313,1000.0,7天,浙江省-温州市-苍南县,混沌品牌策划,https://shop.epwk.com/m7d7w79xp5q8/,混沌品牌策划,出售服务,https://shop.epwk.com/m7d7w79xp5q8/chushou/,企业,四品,66分,总 12 次中标，交易总金额,￥6621.48,混沌品牌策划,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】公司LOGO设计,https://task.epwk.com/999283/,116人,1人,1000元以内,圆满完成,,k1580****30,项目:公司LOGO设计称呼:何先生地区:广东深圳需求:LOGO设计，中文叫深圳市深力光电科技有限公司 英文叫Senlig主要生产LED灯具，出口为主 景光灯，装饰灯为主 做景光，亮化， 要求高大上，以英文为准,2022-06-06,2022.06.10,任务编号：999283,500.0,15天,广东省-深圳市-南山区,楷峰文化,https://shop.epwk.com/j7n38qo0o5e1/,楷峰文化,出售服务,https://shop.epwk.com/j7n38qo0o5e1/chushou/,工作室,一品,92分,总 70 次中标，交易总金额,￥27.14万,楷峰文化,,产品外观设计 深圳公司,"￥8000
            /起",包装设计 深圳公司,"￥3500
            /起",创意商业摄影 深圳公司,"￥5000
            /起",,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】工程车LOGO设计,https://task.epwk.com/999265/,131人,1人,1000元以内,圆满完成,,k8899****51,项目:工程车LOGO设计称呼:未知地区:北京需求:工程车LOGO设计，之前有设计过不好看，有源文件需要做个修改。具体详谈预算:联系报价,2022-06-06,2022.06.12,任务编号：999265,448.0,3天,湖南省-长沙市-天心区,名创文化,https://shop.epwk.com/qgdmj3g3ydke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【3D建模】衣柜产品效果图,https://task.epwk.com/999086/,2121人,6人,1000元以内,圆满完成,,o619f34f958f60,衣柜（柜子）产品效果图，可以提供产品照片，具体详谈,2022-06-05,2022.07.13,任务编号：999086,600.0,"5天,7天,1天","江苏省-淮安市,河北省-石家庄市,广东省-肇庆市-端州区",众腾传媒,https://shop.epwk.com/2j5xogjy95xm/,众腾传媒,出售服务,https://shop.epwk.com/2j5xogjy95xm/chushou/,企业,一品,53分,,,众腾传媒,,动画创意制作,"￥1500
            /件",影视后期制作,"￥100
            /件",商业影视制作,"￥1000
            /件",品牌全案咨询,"￥3000
            /件",,,,,,,,,,,3D建模,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【海报设计】社保征收海报设计,https://task.epwk.com/998734/,342人,1人,1000元以内,圆满完成,,k2936****29,项目:社保征收海报设计称呼:李先生地区:广东东莞需求:社保征收海报设计，两张要设计，具体详谈,2022-06-01,2022.06.07,任务编号：998734,199.0,1天,河北省-张家口市,海漫鹏诚,https://shop.epwk.com/7g5ykp4m2n0q/,海漫鹏诚,出售服务,https://shop.epwk.com/7g5ykp4m2n0q/chushou/,企业,八品,44分,,,海漫鹏诚,,菜单设计 奶茶店餐饮菜单设计,"￥199
            /起",海报设计 易拉宝设计 展架设计,"￥199
            /起",宣传册设计 企业 个人宣传设计,"￥200
            /篇",可视化大屏设计,"￥500
            /页",,,,,,,,,,,海报设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】农产品的包装设计 确定合作者,https://task.epwk.com/998723/,148人,1人,1000-3000元,圆满完成,,vitorru,农产品的包装设计 确定合作者,2022-06-01,2022.06.13,任务编号：998723,1400.0,5天,河北省-石家庄市-裕华区,勇敢品牌设计公司,https://shop.epwk.com/4rn8qr3r1ngm/,勇敢品牌设计公司,出售服务,https://shop.epwk.com/4rn8qr3r1ngm/chushou/,企业,七品,42分,,,勇敢品牌设计公司,,IP吉祥物设计,"￥1000
            /起",品牌视觉VI设计,价格面议,产品包装策略&设计,价格面议,品牌视觉设计,价格面议,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】门头字体及LOGO设计（已确定合作者）,https://task.epwk.com/998684/,1010人,3人,1000-3000元,圆满完成,,k2740****45,项目：门头字体及LOGO设计称呼：徐先生（老板）地区: 山东，服务商地域不限需求: 门头要设计7个字：熊堡炒货便利店，在门头旁边要设计一个“熊堡”字体的变形LOGO设计，有坚果炒货的元素”。预算: 800-1500时间：未定备注：微信不是手机号,2022-06-01,2022.06.07,任务编号：998684,1200.0,15天,四川省-成都市,威尔维森（西南）官方旗舰店,https://shop.epwk.com/z2nkzr90pnqy/,威尔维森（西南）官方旗舰店,出售服务,https://shop.epwk.com/z2nkzr90pnqy/chushou/,企业,三品,45分,,,威尔维森（西南）官方旗舰店,,LOGO设计,"￥100
            /起",VI系统设计,"￥100
            /起",宣传画册设计,"￥100
            /起",产品包装设计,"￥100
            /起",,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【产品外观设计】真空保温杯外观颜色图案设计,https://task.epwk.com/998335/,1589人,8人,3000-5000元,圆满完成,,o6294****11cf3,1，产品：户外运动真空旅行壶；2，设计要求：运动风，酷，要体现档次高。3，工艺：颜色是油漆喷上去的，有亮光，哑光，半哑，喷塑等，图案工艺：丝网印刷，要求纯色，不能有渐变色；最多可以有3种颜色构成图案；,2022-05-30,2022.06.24,任务编号：998335,4000.0,"7天,3天,7天","广东省-深圳市,安徽省-合肥市-蜀山区,广东省-深圳市",广东红点创意设计有限公司,https://shop.epwk.com/m7d7w74er5q8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品外观设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【VI设计】相框的背景图设计,https://task.epwk.com/998103/,1883人,10人,3000-5000元,圆满完成,,至盛qo0Ln,项目:相框的背景图设计称呼:陈先生地区:湖北 宜昌需求:相框的背景图设计，相框用来挂乐购车的，希望设计的图要与车有对应的效果简洁好看帅气点，先设计五个车的相框背景图，图案要简洁帅气的预算：需要报价,2022-05-27,2022.06.10,任务编号：998103,3200.0,"11天,3天,2天,7天,3天,3天,5天","广东省-深圳市-盐田区,山东省-青岛市,陕西省-汉中市-汉台区,山东省-济南市-历下区,河南省-安阳市-林州市,四川省-成都市,广东省-深圳市-福田区",造热文化传播,https://shop.epwk.com/v0n1xzzm457y/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】瑜伽普拉提品牌设计LOGO+价目表设计,https://task.epwk.com/998048/,1623人,21人,1000-3000元,圆满完成,,o629060a7c0d97,瑜伽普拉提品牌设计LOGO+价目表设计 具体需求详谈,2022-05-27,2022.06.13,任务编号：998048,2000.0,"3天,3天,5天,15天","陕西省-西安市-未央区,广东省-汕头市-龙湖区,河北省-张家口市-桥西区,江苏省-苏州市-吴中区",鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】公司的门头设计，包装设计,https://task.epwk.com/997985/,924人,1人,1万-2万元,圆满完成,,k6069****32,项目:公司的门头设计，包装设计称呼:佘女士地区:山东青岛（需要青岛的技术）需求:公司的门头设计，包装设计，附上需求表，具体详聊预算：需要报价,2022-05-27,2022.09.06,任务编号：997985,15800.0,17天,山东省-青岛市-市北区,奇胜正合品牌设计,https://shop.epwk.com/2j5jj7mov5pz/,奇胜正合品牌设计,出售服务,https://shop.epwk.com/2j5jj7mov5pz/chushou/,企业,三品,60分,,,奇胜正合品牌设计,,企业/公司品牌形象VI设计,"￥3600
            /起",企业/公司品牌形象LOGO设计,"￥1000
            /起",logo设计原创标志商标图餐饮店标店铺公司企业平面VI品牌包装画册,"￥1000
            /起",logo设计原创商标注册品牌企业店标卡通字体图标标志名片满意为止,"￥1000
            /起",,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】公司LOGO设计,https://task.epwk.com/997746/,953人,1人,1000-3000元,圆满完成,,k5755****19,项目:公司LOGO设计称呼:张先生地区:重庆需求:机电公司企业的logo，名称“重庆加大信息科技有限公司”  后续要注册商标的，具体详谈,2022-05-25,2022.06.06,任务编号：997746,2000.0,3天,陕西省-西安市-未央区,鲸叹号●爆款产品包装设计,https://shop.epwk.com/7g5ykpwg9n0q/,鲸叹号●爆款产品包装设计,出售服务,https://shop.epwk.com/7g5ykpwg9n0q/chushou/,企业,一品,109分,总 197 次中标，交易总金额,￥34.55万,鲸叹号●爆款产品包装设计,,VI设计/品牌设计/视觉识别系统/标志应用设计,8000,文创品设计/文创品开发/文创品规划,"￥5000
            /件",品牌策划/文案策划/营销策划/活动策划/广告策划,"￥8000
            /件",吉祥物设计/IP人物设计/插画设计/品牌IP设计,"￥4000
            /件",,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】面膜包装设计,https://task.epwk.com/997609/,278人,1人,1000-3000元,圆满完成,,k4682****88,项目:面膜包装设计称呼:赵先生地区:北京市需求:面膜包装设计，内袋和外盒国潮风高大上的感觉，可以参考花西子。必须是要有做过化妆品包装设计方面有成功案例的。具体详谈，联系时请告知一品威客推荐预算:联系报价,2022-05-25,2022.07.06,任务编号：997609,1500.0,15天,广东省-深圳市-宝安区,在腾品牌咨询与设计,https://shop.epwk.com/p05qj7wm1dev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
