标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【效果图设计】业务覆盖图设计,https://task.epwk.com/489597/,2401人,1人,¥400,圆满完成,效果图设计,mayuan1007,做过此项目设计者 请加Q,2017-04-05,2018.06.30,任务编号：489597,400.0,4天,安徽省-淮北市-相山区,冲古品牌整合设计,https://shop.epwk.com/omdwk2o9wdrp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【其他家装服务】居家住房布局设计,https://task.epwk.com/488207/,1319人,3人,¥100,圆满完成,其他家装服务,mf157****4145,本人商品房只有外墙结构，里面房间都没有具体分割出来，大神们帮忙看看房间如何隔1 客厅要宽敞2 卫生间可根据各位要求砸掉一个3要求隔出3个卧室，一客厅，一餐厅，一厨房，卫生间一个或者两个都可以4 直接在CAD里用直线标出砌墙的位置就可以了,2017-03-31,2017.04.03,任务编号：488207,100.0,"1天,1天,1天","湖北省-荆州市-荆州区,河南省-开封市-市辖区,湖北省-咸宁市-赤壁市",思巢设计,https://shop.epwk.com/4rn8qqvq9ngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【店铺厂房】土家乡愁馆室内设计方案,https://task.epwk.com/486332/,1818人,1人,¥500,圆满完成,店铺厂房,lzp549,民族特色展览馆效果图具体要求电话详谈,2017-03-24,2017.04.02,任务编号：486332,500.0,7天,江西省-南昌市-新建县,君梓阁～,https://shop.epwk.com/qgdmjxkmqdke/,君梓阁～,出售服务,https://shop.epwk.com/qgdmjxkmqdke/chushou/,工作室,八品,36分,,,君梓阁～,,,,,,,,,,,,,,,,,,,
【展台展厅】傩文化展览布展方案,https://task.epwk.com/486333/,2141人,1人,"¥1,500",圆满完成,展台展厅,lzp549,傩戏文化展 布展方案  傩文化是一种地方文化极具民族特色现广泛征求布展方案效果图 具体事宜电话联系,2017-03-24,2017.06.01,任务编号：486333,1500.0,5天,湖北省-武汉市-市辖区,元素空间設計,https://shop.epwk.com/2j5xo0k0k5xm/,元素空间設計,出售服务,https://shop.epwk.com/2j5xo0k0k5xm/chushou/,工作室,三品,39分,,,元素空间設計,,装修设计,"￥100
            /件",,,,,,,,,,,,,,,,
【效果图设计】某少年宫走廊墙面设计,https://task.epwk.com/486322/,2125人,5人,"¥1,000",圆满完成,效果图设计,Mr136****5495,要求：1.场地为少年宫二楼，墙面要求做墙裙，材质为桑拿板或复合实木扣板或其他，             2.墙面立面消防管道要用石膏板包住，竖管道要包成造型，和墙面融合，例如：包成树的造型或者科技造型等，             3.其他空白区域画3D绘画              4.消防栓位置做成隐形式的               5.地面做成3D 地画,2017-03-24,2017.06.15,任务编号：486322,1000.0,"5天,5天,10天","河南省-郑州市-市辖区,湖北省-武汉市-市辖区,河南省-开封市-开封市市辖区",昆明众石嘉创文化传播,https://shop.epwk.com/09drjew7q53w/,昆明众石嘉创文化传播,出售服务,https://shop.epwk.com/09drjew7q53w/chushou/,企业,一品,39分,,,昆明众石嘉创文化传播,,资深设计师/医疗/慈善/商业/零售/服务标志商标logo设计,"￥1299
            /起",包装盒设计,￥1000,食品包装设计,￥1888,园林/庭院/花园/室内景观/屋顶花园 规划设计,"￥1000
            /起",3D建模,"￥500
            /起",3D设计公装渲染图,"￥60
            /平方",酒水月饼礼盒食品/茶/饮品/农产品,"￥300
            /页",创城、创文多折页设计/家居装修/金融保险/产品推介,"￥300
            /页",餐饮/娱乐/旅游VI设计专属定制全套vi视觉系统设计,"￥9999
            /套"
【单身公寓设计】9米*12米自建房屋设计,https://task.epwk.com/485098/,3062人,8人,"¥1,500",圆满完成,单身公寓设计,o58cf44816fd7a,建筑主体为五层半，为框架式。一楼设计主要考虑为商舖用，带夹层阁楼。二楼到五楼每层为独立套房。（三房两厅）。,2017-03-20,2017.04.05,任务编号：485098,1500.0,"15天,8天,7天,14天,7天,7天,7天","福建省-厦门市-思明区,福建省-宁德市-蕉城区,广东省-江门市-蓬江区,浙江省-杭州市-滨江区,云南省-昆明市-五华区,北京市-北京市-西城区,云南省-昆明市-市辖区",亮筑建筑设计,https://shop.epwk.com/rp5z4xwxwdx3/,亮筑建筑设计,出售服务,https://shop.epwk.com/rp5z4xwxwdx3/chushou/,个人,七品,36分,,,亮筑建筑设计,,,,,,,,,,,,,,,,,,,
【其他家装服务】建面113平米新房室内装修设计,https://task.epwk.com/481464/,1725人,1人,"¥1,000",圆满完成,其他家装服务,o58bf639d6b94f,风格：地中海风格 、温馨 小清晰求设计装饰高手。基本情况：1、大小：产权面积为113平方米，使用面积（套内面积）93左右平米，三房二厅二卫，，户型结构及基本平面图见附图2、 设计内容：包括室内所有装饰工程，含灯光照明、强弱电、给排水工程及家具平面布置、装饰品摆设等。3、 期望风格：地中海风格。4、 居住：一家三口5、因户型面积不大，总体设计一定要尽量使空间显得开阔，要求最佳利用空间，注意收纳处理。6、强电：根据功能和设计，请给出各房间照明建议。7、弱电：客厅、主卧、次卧、书房均需有网线、有线电视接口。阳台有插座 8、 其它要求：（1） 要符合传统风水，要写明设计原因；（2）入门的鞋柜有坐的（3）墙面可采用墙布。（4）餐厅处有酒柜， 餐厅处的窗户换成地中海风格的  （5）出门地方要有穿衣镜（5）主卧放一张1.大床床，温馨、有朝气，（6）次卧的阳台打通 和卧室连在一起 做书房（7）阳台有一个小的圆形茶座， 有一个藤椅 。 并且设计养花的地方（8）窗檐边可以用大理石收边，卧室用木地板。（11）客厅家具尺寸可根据实际重新修订（12）厨房和旁边阳台打通 （14）次卫飘窗打掉 ，做淋浴房 ，干湿分离。 主卫 放置浴缸二、 中标条件：（对交稿要求）1、 设计需符合要求的设计理念的方案。2、 设计资料：设计说明阐述设计理由，设计图纸详尽、便于施工。3、 竞标人员以原平面图为基础，先出平面图和立面的较复杂部位的立面图，标好色彩和材料及施工工艺，修改同意后再出效果图效果图，需要提供客厅、餐厅、主卧室、2个次卧、厨房、2个卫生间、阳台等室内所有空间的效果图。三、 中标后须提供的资料：1、 平面、立面图：要求详细注明各工作区和功能区名称；有高差变化时须注明标高；2、需列一份具体的采购主材和辅材的详细清单及参考价格（由于本人对材料完全不懂），设计师对设计的方案根据双方交流能进行合理、及时修改。 3、 需附有主要的施工工艺说明及施工注意事项的说明资料；4、 装修配置选用原则：配置材料或设计选用的同档次材料应尽可能在市场上能购买（个别位置除外）。5、 效果图：客餐厅、厨房、卧室、阳台及卫生间等；要能清楚的看到各角度的墙面、地面及吊顶；效果图纸应包括每个房间（家具、电器和灯饰的摆放)及通道的效 果；均需使用3D制作。必须要有详细施工图纸一套（平面设计图（CAD格式），装修平面图，吊顶图，立面装修图，地板布置图、强弱电路图（弱电包括电话、 网络、电视），电灯插座、开关控制布置，地面防水处理、给排水路图，主要立面图，节点大样图等 .总之，我拿着上述资料找到施工队就可以完全按方案装修。需要其他质料 在联系我  企鹅 632680568	 四、 知识产权说明： 所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任; 请查阅任务需求，直接投稿。,2017-03-08,2017.03.29,任务编号：481464,1000.0,1000天,重庆市-市辖区-九龙坡区,饭饭设计@_@,https://shop.epwk.com/78n96z1v2nkv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】简单户型立体图设计,https://task.epwk.com/481044/,1902人,7人,"¥3,500",圆满完成,效果图设计,o57b3cc17a4b0d,户型立体图设计    具体联系沟通,2017-03-06,2017.03.17,任务编号：481044,3500.0,"7天,5天,2天,4天,5天","浙江省-杭州市-江干区,湖北省-荆州市-沙市区,湖北省-武汉市-江夏区,重庆市-市辖区-万州区,河南省-开封市-龙亭区",楸工作室,https://shop.epwk.com/omdwkkv81drp/,楸工作室,出售服务,https://shop.epwk.com/omdwkkv81drp/chushou/,工作室,五品,40分,,,楸工作室,,100%原创 宣传册设计,价格面议,100%原创  插画、手绘地图设计,价格面议,100%原创 VI设计,价格面议,100%原创 LOGO设计,价格面议,,,,,,,,,,
【展台展厅】猛犸种业展位背景展布海报设计,https://task.epwk.com/479504/,3177人,7人,¥800,圆满完成,展台展厅,Mr139****3862,展位有左，中，右三面墙。需要为三面墙设计展布，每面墙的展布尺寸：宽3米，高2.2米。（制作时每面墙的展布分成三部分，每部分1米宽，2.2米高，到展会现场拼接起来）。三面墙的展布内容分别是：牧草种子介绍、花卉种子介绍、蔬菜种子介绍。（介绍内容均为少许文字+图片）（素材我们提供）设计要求：设计新颖，布局美观，吸引眼球。展布上体现公司名称，LOGO，微信公众号二维码。,2017-03-01,2017.03.15,任务编号：479504,800.0,"800天,4天","湖北省-武汉市-市辖区,安徽省-合肥市-瑶海区",元素空间設計,https://shop.epwk.com/2j5xo0k0k5xm/,元素空间設計,出售服务,https://shop.epwk.com/2j5xo0k0k5xm/chushou/,工作室,三品,39分,,,元素空间設計,,装修设计,"￥100
            /件",,,,,,,,,,,,,,,,
【施工图设计】小户型三室两厅装修施工图设计,https://task.epwk.com/478864/,2887人,12人,¥600,圆满完成,施工图设计,半亩荷塘,"使用面积约80平。三室两厅一厨一卫2阳台。风格：简欧或者现代简约型，要求大方、明亮、温馨。暗户型，所以客厅餐厅希望尽量明亮, 全套效果图客厅、厨房、餐厅,卫生间,卧室，过道,初期需要提交效果图确定方案,后期需要提交施工图(电路,水路,也要有草图.)1。厨卫之外，全木地板。全壁布。2、需要足够的储物空间，厨房集成灶，厨卫共用燃气热水器。 3、 客餐厅共用美的中央空调，主卧次卧暂定用格力挂机。4、客厅电视墙需要设计师费心。5、卫生间希望做干湿分离，不要淋浴房,做玻璃隔断。6、未尽事宜，回头在线沟通。希望你能做到让我拿到你的图纸找工人就能施工就好了。",2017-02-27,2017.03.09,任务编号：478864,500.0,"3天,2天,5天,3天,5天,7天,5天,5天,3天,5天,10天,5天","上海市-市辖区-嘉定区,四川省-成都市-锦江区,江西省-赣州市-市辖区,浙江省-杭州市-下城区,重庆市-市辖区-万州区,天津市-市辖区-和平区,云南省-昆明市-安宁市,山东省-济南市-历下区,四川省-成都市-温江区,湖北省-十堰市-张湾区,重庆市-市辖区-万州区,湖北省-荆州市-沙市区",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【效果图设计】新房装修效果图施工图设计,https://task.epwk.com/476363/,3878人,16人,"¥4,000",圆满完成,效果图设计,无爱无伤,·        1.根据效果图做深入细化设计;·        2、要求出具各处效果图，详细和施工图、含水电及弱点布置走向图。吊顶图·        3、要求出具材料表（不需要价格）·        4.户型图及尺寸在  有平面图面积147.5平方预算25-30万·        5.户型改动：主卧卫生间门封了，现在两个卫生间共一个走廊外门，但里面要两套洗浴和卫生间，也就是两个卫生间·        6..本人90后想设置现代风格有点科技感或者潮流 或者简欧   大气 简约      竞标需要出具效果图·,2017-02-17,2017.03.21,任务编号：476363,3000.0,"7天,7天,7天,14天,4天,3天,7天,3天,12天","河北省-石家庄市-长安区,四川省-乐山市-市中区,上海市-市辖区-嘉定区,上海市-市辖区-黄浦区,天津市-市辖区-塘沽区,河北省-张家口市-怀来县,内蒙古-包头市-昆都仑区,重庆市-市辖区-九龙坡区,广东省-佛山市-禅城区",尚色设计,https://shop.epwk.com/omdwkkmvxdrp/,尚色设计,出售服务,https://shop.epwk.com/omdwkkmvxdrp/chushou/,企业,四品,35分,,,尚色设计,,【尚色工业】数码电子智能家电/咖啡机/吸尘器/儿童护眼灯/空气净化器/加湿器产品外观结构设计3D建模,"￥8000
            /起",【尚色工业】升降座椅/儿童桌椅餐椅/家用烧烤炉/家具建模效果图渲染产品外观设计3D建模,"￥8000
            /起",【尚色工业】通讯电子/穿戴手表手环/音响耳机/对讲机无人机/手机产品外观结构设计/3D建模,"￥8000
            /起",【尚色设计】食品饮料活动单页/教育餐饮宣传单页/DM单页/创意宣传单/化妆品折页设计,"￥100
            /页",【尚色设计】食品饮料活动宣传海报设计/淘宝商业公益海报设计/手绘创意海报/文化墙/DM/易拉宝/灯箱设计,"￥400
            /起",【尚色设计】医药保健农产品食品饮料/化妆品包装瓶贴包装盒设计/高档礼盒手提袋设计/服饰创意手绘包装设计,"￥800
            /款",【尚色设计】企业宣传册/创意教育培训画册设计/书籍设计/招商手册/公司样本设计/说明书设计,"￥100
            /页",【尚色设计】总监操刀/企业公司LOGO标志/卡通LOGO图标形象设计/互联网图文商标/品牌服饰商标设计,"￥2500
            /起",【尚色设计】公司企业/餐饮品牌卡通/房地产旅游/商场百货/门店标志商标LOGO设计,"￥500
            /款"
【办公空间】休闲办公室平面设计,https://task.epwk.com/474941/,1397人,1人,¥100,圆满完成,办公空间,舟欣,需要一个独立卫生间配淋浴房   办公室就一个人办公及休闲      参考： http://mp.weixin.qq.com/s?__biz=MzA4MTE1ODQzOQ==&mid=2649674288&idx=1&sn=d2e45c406b36b9e4667230de99014bb2&chksm=87833a78b0f4b36e4d69d3fc21308eb8f20c202ba292bf26dc06fe6670885bc0aa7fc7388046&mpshare=1&scene=23&srcid=12246DNOCv438LQv6EBs7APr#rd   需求创意   平面满意后在设施工图标,2017-02-13,2017.02.17,任务编号：474941,100.0,3天,湖北省-武汉市-市辖区,元素空间設計,https://shop.epwk.com/2j5xo0k0k5xm/,元素空间設計,出售服务,https://shop.epwk.com/2j5xo0k0k5xm/chushou/,工作室,三品,39分,,,元素空间設計,,装修设计,"￥100
            /件",,,,,,,,,,,,,,,,
【效果图设计】景观鸟瞰图设计,https://task.epwk.com/463488/,2487人,10人,"¥1,500",圆满完成,效果图设计,o572dff3fe9100,具体QQ沟通，共三个区域，只需要一个整体鸟瞰图，一办公区域细节图，二生产区域细节图，三区域细节图。,2016-12-08,2017.01.04,任务编号：463488,1500.0,"3天,5天,3天,7天,15天,3天,5天,5天","浙江省-杭州市-上城区,四川省-成都市-锦江区,湖北省-十堰市-茅箭区,福建省-莆田市,北京市-北京市-东城区,江西省-赣州市-市辖区,山东省-青岛市,湖南省-长沙市-芙蓉区",召唤设计,https://shop.epwk.com/qgdmjj0krdke/,召唤设计,出售服务,https://shop.epwk.com/qgdmjj0krdke/chushou/,个人,四品,40分,,,召唤设计,,室内设计/店铺设计,"￥2000
            /套",软装设计/家具陈设,价格面议,家具定制,"￥800
            /件",景观设计,"￥2600
            /套",自建房设计,"￥8000
            /套",家具/产品外观设计,"￥1600
            /套",,,,,,
【效果图设计】设计地上停车楼外观3D效果图,https://task.epwk.com/462625/,1911人,13人,¥300,圆满完成,效果图设计,Mr189****8800,设计师最好是可以跟进我们提供的停车楼的尺寸，和现场实际的照片设计。,2016-12-04,2016.12.12,任务编号：462625,300.0,"3天,3天,4天,3天,3天,3天,5天,5天,8天","湖北省-十堰市-茅箭区,辽宁省-抚顺市-市辖区,陕西省-西安市-碑林区,北京市,河南省-郑州市-中牟县,江西省-赣州市-南康市,四川省-成都市,上海市-市辖区-杨浦区,广西-南宁市-西乡塘区",BOX建筑设计工作室,https://shop.epwk.com/7g5yk8m8gn0q/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】80平米家装简易施工图设计,https://task.epwk.com/461016/,2785人,23人,¥600,圆满完成,施工图设计,sakaas,简配施工图制图，需要装饰平面图（已有，需要完善），地面铺装图，主要立面图，顶面图，灯位图和连线图。,2016-11-26,2016.11.30,任务编号：461016,600.0,"2天,3天,2天,3天,5天,2天,3天,3天,1天","广西-南宁市-青秀区,江西省-赣州市-市辖区,辽宁省-锦州市-市辖区,辽宁省-本溪市-平山区,浙江省-杭州市-市辖区,云南省-昆明市-官渡区,广东省-中山市,上海市-市辖区-闵行区,辽宁省-大连市-甘井子区",凌云空间建筑装饰,https://shop.epwk.com/m7d7w8o3p5q8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】效果图制作及预算,https://task.epwk.com/460042/,1986人,2人,¥500,圆满完成,效果图设计,lzzhangjung,联系后详谈,2016-11-22,2016.11.30,任务编号：460042,500.0,3天,湖北省-十堰市-茅箭区,BOX建筑设计工作室,https://shop.epwk.com/7g5yk8m8gn0q/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】立体车库效果图设计,https://task.epwk.com/455681/,1881人,9人,¥350,圆满完成,效果图设计,lzzhangjung,提供CAD图纸，是一个立体车库停车场，着重体现车库外观就好，一个视角即可，在车库南面和东面有相应比例的霓虹灯大字：“兰州建投”。图纸落款为山东莱钢泰达车库有限公司。几个功能房建模即可。车库外包装材料为生态木，简洁时尚大方为原则。做适当造型，初稿满意者我会私聊，电话勿扰谢谢！,2016-11-03,2016.11.08,任务编号：455681,350.0,"3天,3天,2天,5天,3天,3天,3天","湖北省-十堰市-茅箭区,湖南省-长沙市-芙蓉区,四川省-成都市-锦江区,广东省-广州市-白云区,四川省-成都市-温江区,重庆市-市辖区-沙坪坝区,上海市-市辖区-嘉定区",BOX建筑设计工作室,https://shop.epwk.com/7g5yk8m8gn0q/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【软装设计】企业形象墙设计,https://task.epwk.com/453130/,1202人,1人,"¥1,000",圆满完成,软装设计,HUANG010,企业形象墙设计  名片和导视牌   风格简单大气   物流行业公司   需要温州设计师   工作室的设计师,2016-10-24,2016.11.17,任务编号：453130,800.0,7天,广东省-深圳市-福田区,壹书苑品牌设计,https://shop.epwk.com/81n41y1yenp6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】出一个简单的厂区效果图设计,https://task.epwk.com/452944/,2837人,7人,¥825,圆满完成,效果图设计,利剑统帅李延龙,根据我们提供的平面图，设计一个效果图出来，要求要快。有CAD框架，需要出个效果图，要体现出绿化和顶端车棚，一个视角就可以了，棚顶用蓝色彩钢瓦，有已经建设好的照片，能清楚表达意思,2016-10-24,2016.11.11,任务编号：452944,400.0,"2天,3天,1天,5天,3天,3天","上海市-市辖区-嘉定区,上海市-市辖区-浦东新区,广西-北海市-海城区,广东省-深圳市-宝安区,湖南省-长沙市-芙蓉区",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【其他家装服务】新房装修设计,https://task.epwk.com/449031/,5117人,38人,"¥2,000",圆满完成,其他家装服务,mf180****2352,新房准备装修，想找个师傅给做个室内设计方案！,2016-10-01,2016.11.04,任务编号：449031,2000.0,"7天,10天,5天,10天,3天,7天,10天,7天,5天,5天","北京市-北京市,江苏省-连云港市-灌南县,福建省-厦门市-湖里区,广西-南宁市-西乡塘区,湖北省-武汉市,云南省-大理白族自治州-大理市,四川省-成都市-武侯区,河北省-保定市-北市区,广东省-广州市-天河区,广东省-广州市-白云区",室内设计&倩,https://shop.epwk.com/j7n3886yl5e1/,室内设计&倩,出售服务,https://shop.epwk.com/j7n3886yl5e1/chushou/,个人,七品,39分,,,室内设计&倩,,简欧家装,"￥2500
            /套",简约设计,"￥2000
            /套",,,,,,,,,,,,,,
【效果图设计】做客餐效果图设计,https://task.epwk.com/448020/,1550人,1人,¥450,圆满完成,效果图设计,思颖设计,有平面CAD，做客餐效果图4张,2016-09-26,2016.09.30,任务编号：448020,450.0,2天,广东省-广州市-黄埔区,舍感空间设计工作室,https://shop.epwk.com/3gd2mmq9yner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】装修效果图设计,https://task.epwk.com/447078/,1973人,3人,¥250,圆满完成,效果图设计,o57d6e03edb15d,制作两张效果图，阳光房跟卧室，有意者加qq提供CAD平面，部分立面图及参考图,2016-09-21,2016.09.26,任务编号：447078,250.0,"5天,5天,3天","江苏省-徐州市-市辖区,广东省-深圳市-宝安区,陕西省-安康市-汉阴县",圈点私人工作室,https://shop.epwk.com/0jnekkj6jnv3/,圈点私人工作室,出售服务,https://shop.epwk.com/0jnekkj6jnv3/chushou/,个人,九品,38分,,,圈点私人工作室,,,,,,,,,,,,,,,,,,,
【效果图设计】装修效果图设计,https://task.epwk.com/446077/,1841人,3人,¥100,圆满完成,效果图设计,o57d6e03edb15d,"制作一个城市便捷酒店大厅的效果图，大厅36平方左右1：尽量以中档次的便捷酒店设计,要求简洁大气2：需要一个前台，还有一个接待住客的地方3：吊顶设计的高度2.8米那样",2016-09-14,2016.09.20,任务编号：446077,100.0,"2天,5天,5天","湖北省-武汉市-武昌区,河南省-开封市-市辖区,山东省-潍坊市-寿光市",亦泽室内设计,https://shop.epwk.com/4rn8qq1q9ngm/,亦泽室内设计,出售服务,https://shop.epwk.com/4rn8qq1q9ngm/chushou/,工作室,七品,40分,,,亦泽室内设计,,亦泽设计全套别墅空间设计服务,价格面议,全套酒店会所空间设计方案,价格面议,办公空间全套设计方案及工程预算,价格面议,全套施工图及施工图深化服务,价格面议,天屹大树全套家装效果图设计服务,价格面议,天屹大树全套家装设计施工服务项目,价格面议,,,,,,
【其他家装服务】东北新房装修,https://task.epwk.com/445783/,2721人,7人,¥500,圆满完成,其他家装服务,mf139****7822,请勿电话，不方便接听，QQ联系就好！一、基本情况1、建筑面积146平方米，毛坯高3米，提供建筑CAD简图）。2、整体装修风格为现代简约。功能实用，切合实际，考虑要求全面。3厨房有管道，厨房卫生间有墙角详细见草图二、设计要求1.厨房餐厅设计，由设计师发挥。1 尽量彰显大气，简约。实用。2.冰箱，洗衣机安排合理（冰箱单开门，洗衣机滚筒）3.暖阳台和客厅的设计美观大方。4一进门玄关的设计，不阻挡的感觉。5厨房更换立式暖气，三个卧室添加暖气三、招标要求1、平面图：要求详细注明各工作区和功能区名称；有高差变化时须注明标高。 2、天花吊顶平面图：要求详细注明各顶棚标高，尺寸及材料，布置灯具（节能灯）及设备。  4、效果图：客厅，餐厅，书房卧室卫生间效果图个一张 5、详细施工图纸一套（CAD格式）（平面设计图，吊顶图，地板布置图、强弱电路图（弱电包括电话、网络、电视），开关布置图，插座布置图，排水路图，主要立面图，节点大样图等），列出所需主材的大体数 6、为达到设计效果，必须附有主要的施工工艺说明及施工注意事项的说明资料。总之，设计方必须给出能让装修队能按图施工的详细资料。关注的重点提示：1客厅区域、餐厅区域的规划布置2.家具，门，皆为实木,2016-09-12,2016.11.11,任务编号：445783,500.0,"10天,10天,15天,5天,8天","四川省-自贡市,重庆市-市辖区-沙坪坝区,北京市-北京市-东城区,浙江省-杭州市-余杭区,江西省-赣州市-南康市",缘梦设计,https://shop.epwk.com/7g5yk42zkn0q/,缘梦设计,出售服务,https://shop.epwk.com/7g5yk42zkn0q/chushou/,工作室,五品,28分,,,缘梦设计,,贴心设计,价格面议,,,,,,,,,,,,,,,,
【新房装修】卧室门把手然后完成效果图设计,https://task.epwk.com/445638/,1942人,11人,¥300,圆满完成,新房装修,mf134****3898,设计一款卧室门把手然后完成效果图。例如以下样式。确认后提供原文件。报价时提供效果图。三天完成。预算200-300,2016-09-12,2016.10.24,任务编号：445638,300.0,"2天,1天,3天,3天,1天,3天,4天,1天,3天","广东省-广州市-海珠区,云南省-昆明市-盘龙区,湖北省-十堰市-茅箭区,江西省-赣州市-南康市,安徽省-合肥市-包河区,山东省-济南市-历下区,山东省-青岛市-黄岛区,浙江省-杭州市-滨江区,广东省-广州市-黄埔区",GJ Design,https://shop.epwk.com/7lngqqrjedmr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】设计一套80平米家装施工图,https://task.epwk.com/443966/,4215人,43人,"¥1,000",圆满完成,施工图设计,sakaas,一套80平米家装施工图，任务简单，只要表达主要的施工尺度和用材标注即可。节点大样能免则免。厨房不需要出详图，只要布局图即可，以后交给厨柜公司深化。,2016-09-03,2016.09.22,任务编号：443966,1000.0,"1000天,2天,7天,1天,3天,1000天,2天,3天,3天","湖北省-武汉市-武昌区,四川省-成都市-武侯区,湖南省-长沙市-雨花区,江西省-新余市-市辖区,云南省-大理白族自治州-大理市,江苏省-南京市-建邺区,陕西省-西安市-未央区,广东省-深圳市-罗湖区,江苏省-苏州市",亦泽室内设计,https://shop.epwk.com/4rn8qq1q9ngm/,亦泽室内设计,出售服务,https://shop.epwk.com/4rn8qq1q9ngm/chushou/,工作室,七品,40分,,,亦泽室内设计,,亦泽设计全套别墅空间设计服务,价格面议,全套酒店会所空间设计方案,价格面议,办公空间全套设计方案及工程预算,价格面议,全套施工图及施工图深化服务,价格面议,天屹大树全套家装效果图设计服务,价格面议,天屹大树全套家装设计施工服务项目,价格面议,,,,,,
【其他家装服务】客厅电视墙左侧门及电视墙优化设计,https://task.epwk.com/439926/,1905人,1人,¥100,圆满完成,其他家装服务,Mr187****8556,客厅电视墙左侧门优化设计方案 及电视墙设计，图纸基本确定了，就是想优化下客厅电视墙左侧门（即主卧室和次卧室通道）优化设计方案和电视墙怎么设计好 。现在装修公司给的设计是直接在通道口留个门次卧门也开在对客厅位置，不知道怎么好。装修公司也没给3D效果图 感觉它那样设计可能不太好看的 。看大家有没有好的电视墙设计方案和 电视墙左侧优化设计方案,2016-08-13,2016.08.15,任务编号：439926,100.0,2天,江苏省-南通市-港闸区,飞创装饰,https://shop.epwk.com/3gd2mm83gner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】绘制餐厅施工图,https://task.epwk.com/439440/,1745人,1人,"¥1,500",圆满完成,施工图设计,mf139****0629,绘制自助餐厅施工图，为改造项目，将中餐厅改造为自助餐厅。平面有改动，立面基本不动。需5到10张剖面节点。,2016-08-11,2016.08.17,任务编号：439440,1500.0,5天,浙江省-杭州市-西湖区,武汉朴琢文化创意,https://shop.epwk.com/4rn8q1pr6ngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】整栋楼房外观效果图设计,https://task.epwk.com/437360/,2372人,13人,¥500,圆满完成,效果图设计,张生张生,一栋9层建筑的立体效果图,2016-07-30,2016.08.09,任务编号：437360,500.0,"5天,2天,5天,3天,7天,4天,5天,5天","北京市-北京市,黑龙江-牡丹江市-西安区,广东省-湛江市-霞山区,江西省-赣州市-南康市,江西省-南昌市-东湖区,上海市-市辖区-闵行区,上海市-上海市-宝山区,吉林省-长春市-二道区",瑞博森装饰设计,https://shop.epwk.com/2j5jjjq3v5pz/,瑞博森装饰设计,出售服务,https://shop.epwk.com/2j5jjjq3v5pz/chushou/,企业,五品,40分,,,瑞博森装饰设计,,效果图制作,价格面议,酒店会所设计,价格面议,办公室装修设计,价格面议,新房装修设计,价格面议,,,,,,,,,,
