标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【名片设计】会员卡名片水牌设计,https://task.epwk.com/311804/,4070人,18人,¥400,圆满完成,,万事恒鑫,酒店酒水单与水牌的设计 顾客会员卡的设计。,2014-10-21,2014.10.24,任务编号：311804,400.0,"3天,5天,2天,3天,5天","上海市-市辖区-浦东新区,江西省萍乡市安源区,广东省-佛山市-顺德区,黑龙江-哈尔滨市-香坊区,山东省-济南市-槐荫区",嘉泰画册设计,https://shop.epwk.com/4rn8qv11wngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,名片设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【VI设计】产品外观设计，要求原创,https://task.epwk.com/299944/,3859人,4人,¥400,圆满完成,,he222****629,"设计要求：1、大气、简洁、明快;2、有视觉冲击力，醒目易识别，突出环境保护元素;3、有大型设备外形形象设计的设计经验4、附上创意说明。知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2014-08-11,2014.08.18,任务编号：299944,400.0,1天,广东省-东莞市-东莞市,CHOCK design,https://shop.epwk.com/zqdpl490pn1v/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】封页设计(二),https://task.epwk.com/292723/,2689人,6人,¥400,圆满完成,,YANZHOUJACK,色彩靓丽，美观大气,2014-07-01,2014.07.02,任务编号：292723,400.0,"3天,7天","上海市-市辖区-浦东新区,河南省-商丘市-宁陵县",嘉泰画册设计,https://shop.epwk.com/4rn8qv11wngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【海报设计】设计一张海报1,https://task.epwk.com/288248/,3108人,1人,¥400,圆满完成,,szc55,设计一张海报，两种效果（中英文）。,2014-05-30,2014.06.04,任务编号：288248,400.0,3天,河北省-石家庄市-长安区,北羽广告,https://shop.epwk.com/mod04g2yk5yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海报设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【3D建模】一层小服装店，要大概十五张3d效果图,https://task.epwk.com/286851/,4865人,4人,¥400,圆满完成,,开心侠侠,要求：         1.必须原创就行，未在其他地方发         2.一旦中标，版权给雇主所有，威客不得再在其他地方发布，由此而引发的版权问题威客负责。         3. 一旦中标所有源文件上传给雇主,2014-05-20,2014.05.24,任务编号：286851,400.0,"7天,7天,7天,3天","广东省-深圳市-宝安区,广东省-深圳市-宝安区,江苏省-南京市-白下区,安徽省-合肥市-包河区",小森林影视传媒,https://shop.epwk.com/78n96vl2xnkv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D建模,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】产品彩页设计,https://task.epwk.com/285094/,4647人,25人,¥400,圆满完成,,boobywen,需要设计产品彩页，要求版面有一定的视觉冲击力，具有科学元素。附件有文字和图片的素材，但需要进行修改。可以同我进行QQ沟通。,2014-05-09,2014.05.29,任务编号：285094,400.0,"3天,7天,7天,7天,2天,5天,7天,7天,2天","天津市-市辖区-市辖区,广东省-东莞市-市辖区,贵州省-安顺市-市辖区,陕西省-西安市-雁塔区,江苏省-苏州市-相城区,福建省-漳州市-芗城区,山东省-滨州市-滨城区,广东省-佛山市-顺德区,上海市-市辖区-徐汇区",艺尚,https://shop.epwk.com/9w56eg1wkdv1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】AI源文件素材更换,https://task.epwk.com/257757/,2990人,2人,¥400,圆满完成,,admin999,AI源文件，素材更换（急）我会提供一个AI模板，里面是一个表格，然后我会把一些数据的EXC表格提供给威客，需要做的工作就是把EXC里面的表格重新录入到AI模板里，一般在10-15分钟内能完成一个，时间比较紧，有能力的麻烦请尽快进行投标 .补充：因系统设置，竞标时间确切时间为今天内，逾期不选详情QQ：,2014-04-20,2014.04.21,任务编号：257757,400.0,"1天,1天","广东省-中山市-中山市,广东省-深圳市-市辖区",一阳设计,https://shop.epwk.com/7lngq8146dmr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】使用说明书设计,https://task.epwk.com/252335/,5101人,18人,¥350,圆满完成,,jynnc,产品实用说明书，1面。内容简单。只需要将照片勾出图像的形式。添加 箭头符号。文字即可。,2014-03-16,2014.03.21,任务编号：252335,350.0,"3天,1天,3天,2天,3天,1天","上海市-市辖区-长宁区,广东省-东莞市-东莞市,湖北省-武汉市-江汉区,浙江省-温州市-瑞安市,广东省-深圳市-宝安区,湖南省-长沙市-雨花区",品质全球设计,https://shop.epwk.com/4rn8qv1z9ngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】简单LOGO设计，在提供的图形上优化美观大方即可,https://task.epwk.com/324695/,2594人,10人,¥300,圆满完成,,玛雅古堡,（效果见附件，同时附带了之前的设计可做参考）要求（参考手绘效果）：上面的勾代表非常好，正确，讚美，象徵企业的形象是正面的 ，业绩是优良的，下面有绿色的柱子是代表环保，健康，卫生，活力，新鲜等。,2014-12-27,2015.01.06,任务编号：324695,300.0,"2天,1天,5天,7天","四川省-成都市-锦江区,江西省-南昌市-青山湖区,北京市-北京市-朝阳区,广东省-珠海市-香洲区",银河创意设计中心,https://shop.epwk.com/3gd2mgwvvner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【广告设计】设计彩页,https://task.epwk.com/322438/,4141人,20人,¥300,圆满完成,,tcbci,公司彩页设计，1P。应标请先索取设计文稿，提供初步设计中标者提交psd文件；中标者同时获得公司手册的设计资格；有意者请先qq,2014-12-17,2015.01.04,任务编号：322438,300.0,"1天,1天,5天,3天,3天,2天,3天,5天,5天","上海市-市辖区-普陀区,山西省-长治市-长治县,江苏省-连云港市-新浦区,四川省-绵阳市-涪城区,广东省-深圳市-龙岗区,黑龙江-哈尔滨市-香坊区,澳门-澳门-澳门,上海市-市辖区-长宁区,山东省-济南市-槐荫区",左繹設計工作室,https://shop.epwk.com/m7d7wg3ey5q8/,左繹設計工作室,出售服务,https://shop.epwk.com/m7d7wg3ey5q8/chushou/,工作室,七品,40分,,,左繹設計工作室,,商标logo设计,价格面议,商标logo设计,价格面议,品牌标识设计,价格面议,,,,,,,,,,,,,广告设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】润滑油品牌logo设计,https://task.epwk.com/321692/,1724人,1人,¥300,圆满完成,,eva18****29889,品牌名称：卡普润英文名称：Caprun要求：1、图案简洁大方，美观，符合行业特性，识别性强。可参考知名润滑油品牌BP、美孚、壳牌等。2、符合国际化品牌理念。3、符合绿色环保理念。4、必须原创，可注册。5、提供原稿。,2014-12-12,2014.12.17,任务编号：321692,300.0,1天,甘肃省-兰州市-城关区,東川品牌设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【PPT设计】设计一个教育培训的专用的PPT模板,https://task.epwk.com/317991/,2687人,1人,¥300,圆满完成,,阿拉丁财商,1、设计一个教育培训的专用的PPT模板，包括里面的内容2、设计要求简洁，大方，活泼，一看就像是教育培训的,2014-11-23,2014.11.26,任务编号：317991,300.0,5天,四川省-遂宁市-船山区,懿轩设计,https://shop.epwk.com/mod04gkyx5yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPT设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【招牌设计】门头造型翻新设计,https://task.epwk.com/315989/,3285人,3人,¥300,圆满完成,,guanamao_321,翻新原因：白天夜间效果不明显 描述：四周是黑镜玻璃包的柱子，中间有人物画面的是 玻璃上贴的单孔透， 大光明眼镜这几个字可以变大一点，之前设计的 方案是把玻璃改成白色亚克力里面装灯管 这个方案被枪毙了。要求：做出白天效果和夜间效果图   并告知所用的材料 这个材料要和做出的实际效果偏差不大    和图上的大概尺寸接近就行,2014-11-12,2014.11.20,任务编号：315989,300.0,"1天,1天","黑龙江-牡丹江市-西安区,广东省-江门市-蓬江区",渲染精彩,https://shop.epwk.com/78dljop6l5lx/,渲染精彩,出售服务,https://shop.epwk.com/78dljop6l5lx/chushou/,工作室,二品,55分,,,渲染精彩,,创意产品,"￥500
            /件",创意产品,"￥300
            /件",创意产品,"￥1000
            /件",效果图,"￥500
            /次",,,,,,,,,,,招牌设计,,,,,,效果图,"￥500
            /次",效果图,效果图,"￥500
            /次",效果图,"￥500
            /次",效果图,"￥500
            /次",创意产品,"￥500
            /件",,,,,,,,,,,,,,,,,"￥500
            /次",,,,2014
【店铺装修】设计一个京东店铺首页(不议价）,https://task.epwk.com/314613/,2502人,2人,¥300,圆满完成,,家乡的云,300块设计一个京东店铺首页，  不议价，价高者别联系，有设计高手 请联系。。温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！,2014-11-05,2014.11.11,任务编号：314613,300.0,"4天,10天","安徽省-合肥市-包河区,福建省-福州市-仓山区",晟夕设计,https://shop.epwk.com/0jnekxkz9nv3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,店铺装修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【排版设计】设计排版,https://task.epwk.com/311396/,2036人,1人,¥300,圆满完成,,亦希,我需要做一本小册子5、6页吧，需要排版设计，ps修图，字体设计，其中部分内容图片我提供，详细联系我QQ，时间比较紧迫,2014-10-20,2014.10.21,任务编号：311396,300.0,3天,福建省-福州市-台江区,壹起设计工作室,https://shop.epwk.com/78dljo66e5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,排版设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【字体设计】字体设计,https://task.epwk.com/308325/,4828人,7人,¥300,圆满完成,,ourai,"具体要求：把我提供的词语，根据我提供的模板进行模仿设计，但是要保证字体美观度687474703a2f2f70342e7a626a696d672e636f6d2f7461736b2f323031342d30392f32382f7075622f353432373730333133303433612e6a7067"" alt="""" />温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！",2014-09-28,2014.10.17,任务编号：308325,300.0,"3天,2天,1天,1天","山东省-济南市-天桥区,上海市-市辖区-黄浦区,广东省-佛山市-顺德区,浙江省-丽水市-青田县",佰圆智库,https://shop.epwk.com/omdwk09yxdrp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,字体设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】淘宝详情页设计,https://task.epwk.com/308221/,3621人,7人,¥300,圆满完成,,mf186****8105,淘宝详情页1.女鞋2.有经验3.包装的到位 独特 4.效率快,2014-09-28,2014.09.30,任务编号：308221,300.0,"2天,7天,2天,1天","四川省-南充市-顺庆区,北京市-北京市-通州区,山东省-济南市-槐荫区,江西省-南昌市-青山湖区",赳赳软件有限公司,https://shop.epwk.com/78n96vgwonkv/,赳赳软件有限公司,出售服务,https://shop.epwk.com/78n96vgwonkv/chushou/,企业,三品,40分,,,赳赳软件有限公司,,LOGO设计,"￥1500
            /月",网店装修,"￥8000
            /月",UI设计,"￥10000
            /年",综合性网站开发,"￥15000
            /月",,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】网站LOGO设计,https://task.epwk.com/297578/,4672人,31人,¥300,圆满完成,,乌溜漆软件,详见需求说明。LOGO设计要求：1、大气、简洁、明快，有视觉冲击力，醒目易识别;2、最好能融合世贸天街的形象3、适合网站风格和常规要求。4、logo形式为“图标+天阶人+网址,2014-07-30,2014.08.02,任务编号：297578,300.0,"2天,5天,5天,5天,3天,5天,5天,2天","山东省-济宁市-任城区,广西-百色市-平果县,江苏省-徐州市-鼓楼区,山东省-威海市-市辖区,安徽省-合肥市-蜀山区,广东省-广州市-天河区,北京市-北京市-朝阳区,黑龙江省齐齐哈尔市",均硕广告设计,https://shop.epwk.com/qgdmjqv4qdke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【海报设计】求遇见真正有创意的设计人才设计电子邮件营销广告,https://task.epwk.com/297320/,192人,9人,¥300,圆满完成,,o53d6596d97a8e,详情见附件,2014-07-28,2014.08.11,任务编号：297320,300.0,,,美来美去品牌策略机构,https://shop.epwk.com/z2nkzo9q4nqy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海报设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】企业图标+名片设计,https://task.epwk.com/297071/,4507人,13人,¥300,圆满完成,,都市领航,“都市领航”文化传媒有限公司，LOGO设计及简单应用 经营介绍： “都市领航”是一家传播旅游资讯的广告媒体。 VI应用内容：设计企业LOGO设计要求： 1、简洁、明快、艳丽,2014-07-27,2016.01.15,任务编号：297071,300.0,"7天,5天,7天,3天","江苏省-徐州市-泉山区,北京市-北京市-朝阳区,江苏省-南通市-港闸区,福建省-福州市-市辖区",图锐传媒广告设计,https://shop.epwk.com/omdwk0m6rdrp/,图锐传媒广告设计,出售服务,https://shop.epwk.com/omdwk0m6rdrp/chushou/,个人,七品,40分,,,图锐传媒广告设计,,名片设计 会员卡 (2套设计方案),"￥198
            /套",品牌logo设计(2套设计方案),"￥498
            /件",宣传画册设计(2套设计方案),"￥98
            /页",海报设计  创意海报设计(2套设计方案),"￥298
            /页",,,,,,,,,,,LOGO设计,,,,,,DM单页设计  宣传单页设计(2套设计方案),"￥298
            /套",展架设计  易拉宝设计(2套设计方案),品牌形象VIS设计(2套设计方案),￥5998,三折页设计  折页设计(2套设计方案),"￥398
            /套",食品礼盒  包装袋  瓶贴设计(2套设计方案),"￥798
            /套",,,,,,,,,,,,,,,,,,,"￥398
            /件",,,,2014
【LOGO设计】重庆彼得投资管理有限公司LOGO设计,https://task.epwk.com/296457/,5270人,29人,¥300,圆满完成,,o53cf72eb057aa,设计LOGO 名片上用，重庆彼得投资管理有限公司，着重体现彼得的含义，,2014-07-23,2014.07.25,任务编号：296457,300.0,"7天,5天,7天,7天,7天,3天","辽宁省-大连市-西岗区,湖南省-长沙市-天心区,天津市-市辖区-南开区,广西-百色市-平果县,山东省-聊城市-东昌府区,四川省-泸州市-叙永县",正壹品牌设计策划,https://shop.epwk.com/78dljorqp5lx/,正壹品牌设计策划,出售服务,https://shop.epwk.com/78dljorqp5lx/chushou/,企业,四品,45分,,,正壹品牌设计策划,,LOGO 商标设计,价格面议,企业VI设计,价格面议,包装设计,价格面议,网站设计开发,价格面议,,,,,,,,,,,LOGO设计,,,,,,宣传物料设计,价格面议,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】装修用胶水LOGO及包装设计,https://task.epwk.com/295094/,3470人,11人,¥300,圆满完成,,悟不空,1），LOGO设计，植物胶水。。。要求体现绿色环保概念2）， 10升，15升涂料桶，通用不干胶标贴设计，，内装物品为植物型胶水，，要求体现天然无毒概念，即不含甲醛、苯等致癌物质。,2014-07-15,2014.07.18,任务编号：295094,300.0,"1天,1天,1天,1天,1天","江苏省-徐州市-泉山区,广东省-佛山市-顺德区,江苏省-徐州市-丰　县,河南省安阳市内黄县,山东省-青岛市-黄岛区",天彩广告摄影设计工作室,https://shop.epwk.com/zqdpl4409n1v/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】商标把图像转化成线条,https://task.epwk.com/294487/,7744人,40人,¥300,圆满完成,,verri88,把图像转化成线条，类似星巴克的，图像四周是四条鱼，美化收正脸部表情,2014-07-11,2014.07.29,任务编号：294487,300.0,"7天,2天,3天,2天,3天,2天,7天,3天","安徽省-芜湖市-镜湖区,广东省-广州市-天河区,广东省-东莞市-东莞市,廊坊,广东省-汕头市-龙湖区,天津市-市辖区-南开区,湖北省-孝感市-市辖区,云南普洱",广州荒原有木品牌设计有限公司,https://shop.epwk.com/9w56egg9edv1/,广州荒原有木品牌设计有限公司,出售服务,https://shop.epwk.com/9w56egg9edv1/chushou/,个人,六品,40分,,,广州荒原有木品牌设计有限公司,,平面动画设计,45,四格漫画设计,800,插画设计,￥600,LOGO设计,￥850,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【海报设计】教育行业展板设计,https://task.epwk.com/293283/,3640人,7人,¥300,圆满完成,,冬天mj,2.93米*0.70米展板设计，要求大气、有艺术气息。,2014-07-04,2014.07.10,任务编号：293283,300.0,"5天,1天,1天,1天","陕西省-西安市-雁塔区,辽宁省-大连市-西岗区,上海市-市辖区-黄浦区,河南省-郑州市-金水区",保家园,https://shop.epwk.com/p05qjo7wwdev/,保家园,出售服务,https://shop.epwk.com/p05qjo7wwdev/chushou/,个人,三品,39分,,,保家园,,,,,,,,,,,,,,,,,,,,海报设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】三虎LOGO设计一枚,https://task.epwk.com/292003/,3347人,8人,¥300,圆满完成,,o53ab976ae6dd8,寻独到LOGO设计一枚 公司名称：三虎 ， 由来：三口之家都是属虎LOGO设计要求：简单化，卡通画，所有年龄层都喜欢，视觉效果好,2014-06-26,2014.06.28,任务编号：292003,300.0,"3天,7天,2天","安徽省-合肥市-瑶海区,山东省-青岛市-市南区,湖北省-荆门市-掇刀区",江苏南通鸿博文化传播有限公司,https://shop.epwk.com/2j5jjoylk5pz/,江苏南通鸿博文化传播有限公司,出售服务,https://shop.epwk.com/2j5jjoylk5pz/chushou/,企业,二品,45分,,,江苏南通鸿博文化传播有限公司,,鸿博活动策划智造,价格面议,设计,价格面议,江苏鸿博文化标志（LOGO）商标徽标设计,价格面议,电商,价格面议,,,,,,,,,,,LOGO设计,,,,,,装设,价格面议,江苏鸿博文化 招牌设计,江苏鸿博文化 宣传册页设计,"￥150
            /件",设计,价格面议,摄像,价格面议,会展,价格面议,,,,,,,,,,,,,,,,,"￥300
            /件",,,,2014
【LOGO设计】久康咨询管理有限公司LOGO设计,https://task.epwk.com/291699/,4285人,27人,¥300,圆满完成,,chengzhaohan,"久康咨询管理有限公司，LOGO设计及简单应用经营介绍： 久康咨询管理有限公公司主要从事企业培训、企业管理咨询服务vI应用内容：设计LOGO、名片等设计要求：1、大气、简洁、明快;2、附上创意说明。知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品",2014-06-24,2016.07.07,任务编号：291699,300.0,"7天,7天,3天,7天,3天,3天","江苏省-南通市-崇川区,广西-百色市-平果县,河北省-沧州市-青　县,山东省-威海市-市辖区,广西-贵港市-桂平市,北京市-北京市-门头沟区",江苏南通鸿博文化传播有限公司,https://shop.epwk.com/2j5jjoylk5pz/,江苏南通鸿博文化传播有限公司,出售服务,https://shop.epwk.com/2j5jjoylk5pz/chushou/,企业,二品,45分,,,江苏南通鸿博文化传播有限公司,,鸿博活动策划智造,价格面议,设计,价格面议,江苏鸿博文化标志（LOGO）商标徽标设计,价格面议,电商,价格面议,,,,,,,,,,,LOGO设计,,,,,,装设,价格面议,江苏鸿博文化 招牌设计,江苏鸿博文化 宣传册页设计,"￥150
            /件",设计,价格面议,摄像,价格面议,会展,价格面议,,,,,,,,,,,,,,,,,"￥300
            /件",,,,2014
【LOGO设计】公司LOGO设计,https://task.epwk.com/291257/,2706人,17人,¥300,圆满完成,,szxgz,"设计颜色靓丽，大方得体的公司LOGO公司名称：深圳市新锐意文化传播有限公司活动之心，视频广告制作的文化公司，LOGO设计及简单应用                 公司介绍：深圳市新锐意文化传播有限公司是一家集庆典活动策划执行、影视广告策划制作、大型活动拍摄等专业服务于一体的传媒公司。公司成立于2014年，成立专门的策划组、执行组，前期拍摄组及后期制作部门，专门针对活动执行及视频广告制作。业务核心范围，视频广告制作，庆典活动执行，大型活动拍摄制作。                 VI应用内容：设计LOGO。                设计要求：                 1、颜色明亮、大气、简洁                     2、有视觉冲击力，醒目易识别，突出餐饮品牌元素;                     3、能体现特色，但如限制了设计师的创意，可重新设计。                                         知识产权说明：                 1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;                     2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2014-06-20,2014.07.04,任务编号：291257,300.0,"6天,7天,7天,1天,1天,7天,1天,2天,7天,2天,7天","江苏省-南通市-崇川区,贵州省-毕节地区-黔西县,湖北省-武汉市-江岸区,北京市-北京市-朝阳区,安徽省-合肥市-包河区,福建省-漳州市-芗城区,广东省-汕头市-潮南区,河南省-驻马店市-平舆县,山东省-济南市-市辖区,广东省-潮州市-湘桥区,山东省-日照市-市辖区",江苏南通鸿博文化传播有限公司,https://shop.epwk.com/2j5jjoylk5pz/,江苏南通鸿博文化传播有限公司,出售服务,https://shop.epwk.com/2j5jjoylk5pz/chushou/,企业,二品,45分,,,江苏南通鸿博文化传播有限公司,,鸿博活动策划智造,价格面议,设计,价格面议,江苏鸿博文化标志（LOGO）商标徽标设计,价格面议,电商,价格面议,,,,,,,,,,,LOGO设计,,,,,,装设,价格面议,江苏鸿博文化 招牌设计,江苏鸿博文化 宣传册页设计,"￥150
            /件",设计,价格面议,摄像,价格面议,会展,价格面议,,,,,,,,,,,,,,,,,"￥300
            /件",,,,2014
【PPT设计】PPT重新排版和效果制作,https://task.epwk.com/290309/,6218人,11人,¥300,圆满完成,,szc55,已制作一张PPT，内有文案，共10页，需重新排版和制作。,2014-06-15,2016.07.25,任务编号：290309,300.0,"2天,7天,7天,3天,3天,6天,7天","福建省-厦门市-思明区,云南省-昆明市-五华区,北京市-北京市-海淀区,吉林长春,四川省-成都市-武侯区,江西省抚州市临川区,广东省-广州市-天河区",gj370340048,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPT设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】设计一款润滑油品牌LOGO,https://task.epwk.com/290245/,2528人,9人,¥300,圆满完成,,o539bf721629f9,1：品牌名字为100℃。2：行业为车用润滑油行业。3：思维创新，设计新颖，简洁明了，不俗套。4：可以的话，后期整个产品的商标，宣传品等有合作的可能性。,2014-06-14,2014.06.22,任务编号：290245,300.0,"3天,5天","江苏省-连云港市-新浦区,河南省-商丘市-宁陵县",Cash设计,https://shop.epwk.com/j7n38g3v35e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【广告设计】寻找设计师设计喷画贴户外,https://task.epwk.com/289717/,4014人,10人,¥300,圆满完成,,zongzhang,"需要设计2个喷画贴户外的. 具体的素材/规格什么的,见我的附件文件里本周内要, 两个共300元. 其中一个要出两个规格",2014-06-11,2014.06.16,任务编号：289717,300.0,"1天,4天,2天,2天,3天,4天","福建省-福州市-平潭县,广东省-深圳市-南山区,河北省-沧州市-新华区,广东省-深圳市-福田区,安徽省-合肥市-瑶海区,山东省-威海市-市辖区",亞格設計公司,https://shop.epwk.com/89dvgog94dl2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,广告设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【宣传册设计】善念善行公益广告,https://task.epwk.com/287676/,3385人,2人,¥300,圆满完成,,o5380b6d666120,海报必须以中国传统文化为背景，融合中国传统绘画，民间艺术，佛教，古书典籍，文物收藏等元素进行原创设计。本设计课题周边设计包括：明信片，信封，名片，手提袋，文化衫，宣传折页，台历，电脑设计稿1， 丝网卷轴海报3张（系列，成套）                     明信片10张，尺寸：国际标准信封10张，尺寸：国际标准                     名片10张，尺寸：国际标准手提袋5个，（3个大，2个小，大尺寸：40*32  小尺寸：28*22）                     文化衫一件                     宣传折页1份，尺寸：自定  不少于6折项                     台历1本，尺寸：横式版面,2014-05-26,2014.05.27,任务编号：287676,300.0,"7天,7天","山西省-太原市-小店区,江苏省-无锡市-滨湖区",R.J品牌视化,https://shop.epwk.com/zqdpl4zjkn1v/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宣传册设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【海报设计】电子产品海报设计,https://task.epwk.com/287533/,4066人,11人,¥300,圆满完成,,szc55,电子产品海报一张,2014-05-26,2014.05.28,任务编号：287533,300.0,"2天,7天,7天,7天","上海市-市辖区-长宁区,河北省-唐山市-路北区,河南省-焦作市-解放区,湖北省-省直辖行政单位-仙桃市",品质全球设计,https://shop.epwk.com/4rn8qv1z9ngm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海报设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【LOGO设计】北京网兜电子商务有限公司LOGO设计,https://task.epwk.com/287453/,4788人,22人,¥300,圆满完成,,o5381****39fd2,"1 行业：B2C网上商城2 企业slogan：省时  省钱  会生活3 活波 调皮  或者设计师能给予更好的定义4 网址：www.wangdou,cn  加入设计中5 平日有很多设计素材的积累，可以提供6 要求原创。是走心的创作过程，而不是简单的复制，粘贴，稍作修改的赝品。这种创作心态者绕行。7 如果没有达到要求不予支付赏金。",2014-05-25,2014.06.05,任务编号：287453,300.0,"2天,2天,2天,1天,5天,7天,2天,1天,3天","江苏省-徐州市-泉山区,安徽省-合肥市-包河区,广东省-广州市-白云区,广东省-佛山市-顺德区,广西-百色市-平果县,广东省-深圳市-宝安区,安徽省-合肥市-蜀山区,广东省-湛江市-吴川市,天津市-市辖区-南开区",色度视觉,https://shop.epwk.com/p05qjoevodev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
