标题,browser,字段1,价格,status
【施工图设计】龙岩漳平农村小别墅设计,311人,1人,¥19000,圆满完成
【软装设计】广州嘉裕公馆南向150的房,867人,1人,¥20000,圆满完成
【庭院设计】##办公大楼庭院景观设计,706人,1人,¥22000,圆满完成
,,,,
【办公空间】集团总部办公室装修,533人,1人,¥10000,圆满完成
【施工图设计】海沧新阳5层农村民宅施工图设计,357人,1人,¥20000,圆满完成
【办公空间】房子整体装修设计,510人,1人,¥20000,圆满完成
【其他家装服务】买tpad x1,382人,1人,¥10000,圆满完成
【酒店宾馆】酒店会所装潢设计,548人,1人,¥10,圆满完成
【其他建筑设计】装修效果图设计,325人,1人,¥500,圆满完成
【别墅设计】装修效果图设计,510人,1人,¥3000,圆满完成
【单身公寓设计】禹州中央海岸套房室内设计,501人,1人,¥15000,圆满完成
【效果图设计】榻榻米请给出相对详细的图,266人,1人,¥9810,圆满完成
【效果图设计】展会设计3D效果图制作,246人,1人,¥1200,圆满完成
【单身公寓设计】翔安澎厝私人别墅设计,276人,1人,¥23000,圆满完成
【施工图设计】珊瑚居装修设计图,316人,1人,¥3000,圆满完成
【施工图设计】房产围挡设计,482人,1人,¥6500,圆满完成
【软装设计】180米大户型设计,751人,1人,¥8799,圆满完成
【店铺厂房】同安乌涂商业街店面装潢设计,524人,1人,¥28000,圆满完成
【施工图设计】同安莲花镇私人别墅设计,307人,1人,¥30000,圆满完成
【办公空间】简洁大方,410人,1人,¥8000,圆满完成
【单身公寓设计】网吧新装修,488人,1人,¥12800,圆满完成
【单身公寓设计】内恒温水上儿童乐园整体装修设计,534人,1人,¥55000,圆满完成
【单身公寓设计】四房两厅室内装修设计,308人,1人,¥15000,圆满完成
【办公空间】毕酷商贸东百蔡塘店店铺效果图制作,742人,1人,¥1200,圆满完成
【办公空间】闽南小吃餐厅logo和VI设计,647人,1人,¥22000,圆满完成
【软装设计】风景区观光长廊设计,747人,1人,¥12000,圆满完成
【效果图设计】3D效果图设计,400人,1人,¥200,圆满完成
【酒店宾馆】五星酒店装饰设计或者商业空间设计,472人,1人,¥24000,圆满完成
【软装设计】需要设计公司办公室,983人,1人,¥10000,圆满完成
【效果图设计】建筑外装修效果图,251人,1人,¥480,圆满完成
【效果图设计】农贸市场效果图制作,259人,1人,¥680,圆满完成
【其他建筑设计】龙岩商业风情街3D效果图,388人,1人,¥18000,圆满完成
【效果图设计】大连商业街景观设计,472人,1人,¥20000,圆满完成
,,,,
【软装设计】二手房新装,879人,1人,¥1000,圆满完成
【软装设计】二手房新装,1039人,1人,¥10500,圆满完成
【施工图设计】美容工作室装修设计,367人,1人,¥24000,圆满完成
【单身公寓设计】弱电设计出图,817人,1人,¥2755,圆满完成
【单身公寓设计】设计+装修,435人,1人,¥30000,圆满完成
【效果图设计】两室两厅效果图设计,423人,1人,¥300,圆满完成
【店铺厂房】连锁餐饮店设计,1090人,1人,¥60000,圆满完成
【店铺厂房】宠物美容食品店设计,564人,1人,¥50000,圆满完成
【店铺厂房】连锁店面设计,574人,1人,¥41000,圆满完成
【酒店宾馆】图书馆布局设计,857人,1人,¥46000,圆满完成
【酒店宾馆】民宿装修项目设计,603人,1人,¥43000,圆满完成
【展台展厅】展台搭建设计,1044人,1人,¥35000,圆满完成
【店铺厂房】餐厅体验店装修设计,412人,1人,¥46000,圆满完成
【店铺厂房】卖场整体布局装修设计,423人,1人,¥49000,圆满完成
【店铺厂房】休闲茶室装修设计,326人,1人,¥32000,圆满完成
【效果图设计】办公室效果图制作,556人,1人,¥48000,圆满完成
【展台展厅】电子展会布局设计,1305人,1人,¥50000,圆满完成
【施工图设计】6层带电梯自建房施工图设计,3719人,1人,¥18000,圆满完成
【软装设计】新居装修,1087人,1人,¥8000,圆满完成
【软装设计】新房装修设计,781人,1人,¥4000,圆满完成
【软装设计】朝南三室二厅装修,758人,1人,¥10000,圆满完成
【软装设计】别墅客厅整体设计,468人,1人,¥6000,圆满完成
【其他建筑设计】牧场效果图,771人,1人,¥1200,圆满完成
【其他家装服务】自建房装修室内设计,391人,1人,¥3000,圆满完成
【店铺厂房】集美步行街200平店面室内设计,361人,1人,¥20000,圆满完成
【其他家装服务】老树咖啡店装修设计,503人,1人,¥4000,圆满完成
【办公空间】办公室装修设计,384人,1人,¥3000,圆满完成
【其他建筑设计】蒙特利尔小区物业区域设计,624人,1人,¥8328,圆满完成
【单身公寓设计】农村三层小别墅设计,371人,1人,¥8000,圆满完成
【其他家装服务】装修设计,350人,1人,¥4000,圆满完成
,,,,
【其他家装服务】装修设计,299人,1人,¥5000,圆满完成
【酒店宾馆】设计,395人,1人,¥999,圆满完成
【施工图设计】110平三房装修图设计,248人,1人,¥8000,圆满完成
【软装设计】请对我司2000平面室内装修设计,948人,1人,¥10000,圆满完成
【橱柜定制】橱柜订制一套设计,1071人,1人,¥5000,圆满完成
【办公空间】雅合音乐教室室内设计,485人,1人,¥3500,圆满完成
【其他家装服务】家装设计,530人,1人,¥3000,圆满完成
【单身公寓设计】度假屋效果图设计,312人,1人,¥38000,圆满完成
【展台展厅】7月份展会平面设计,1182人,1人,¥10000,圆满完成
【其他家装服务】我的新房需要装修,446人,1人,¥5000,圆满完成
【软装设计】为本客户设计家装软装,733人,1人,¥12000,圆满完成
【单身公寓设计】室内设计,400人,1人,¥1000,圆满完成
【别墅设计】装修设计,294人,1人,¥1000,圆满完成
【别墅设计】装修设计选看,453人,1人,¥900,圆满完成
【效果图设计】效果图,211人,1人,¥380,圆满完成
【软装设计】二手房设计,864人,1人,¥10000,圆满完成
【其他家装服务】装修设计效果图,305人,1人,¥1000,圆满完成
【效果图设计】设计装修家装,191人,1人,¥1800,圆满完成
【其他家装服务】广州黄埔区二手房装修施工,606人,1人,¥10000,圆满完成
【效果图设计】店铺设计图纸集,356人,1人,¥2000,圆满完成
【单身公寓设计】别墅外观效果图,549人,1人,¥900,圆满完成
【办公空间】集团公司办公区域设计,366人,1人,¥15000,圆满完成
【其他家装服务】自建房全套图纸设计,433人,1人,¥12000,圆满完成
【其他家装服务】自建房全套图纸外包,410人,1人,¥14000,圆满完成
【园林设计】校园景观规划设计,1808人,1人,¥47000,圆满完成
【软装设计】月子中心整体视觉设计,1201人,1人,¥50000,圆满完成
【其他家装服务】自建房装修设计,297人,1人,¥25000,圆满完成
【其他家装服务】九龙湖别墅全套图纸设计,555人,1人,¥18800,圆满完成
【单身公寓设计】户外房屋建筑设计,275人,1人,¥26140,圆满完成
【新房装修】厨房3D展示设计,573人,1人,¥35000,圆满完成
,,,,
【单身公寓设计】宝能科技园图纸深化设计,496人,1人,¥2830,圆满完成
【其他家装服务】施工图设计,281人,1人,¥1600,圆满完成
【其他家装服务】阜阳三室一厅设计,258人,1人,¥10000,圆满完成
【别墅设计】阜阳别墅设计,308人,1人,¥19500,圆满完成
【酒店宾馆】施工图酒店,494人,1人,¥3000,圆满完成
【园林设计】花园设计,1304人,1人,¥100,圆满完成
【其他建筑设计】装修设计水电图,489人,1人,¥2940,圆满完成
【酒店宾馆】酒吧公装设计,372人,1人,¥19000,圆满完成
【园林设计】园林园区规划设计,1283人,1人,¥20000,圆满完成
【效果图设计】店面效果图设计,730人,1人,¥400,圆满完成
【店铺厂房】装修一品威客店铺,353人,1人,¥400,圆满完成
【效果图设计】九龙湖别墅全套图纸设计,576人,1人,¥17300,圆满完成
【其他家装服务】自建房全套图纸外包,436人,1人,¥17900,圆满完成
【单身公寓设计】老总办公室重新设计（加施工）,460人,1人,¥19000,圆满完成
【单身公寓设计】家装设计,586人,1人,¥800,圆满完成
【其他家装服务】自建房装修设计,517人,1人,¥4400,圆满完成
【其他家装服务】住宅装修,491人,1人,¥4000,圆满完成
【其他家装服务】临海花园2栋14c装修设计图,306人,1人,¥5800,圆满完成
【单身公寓设计】【东尚坊】新中式风格客餐厅室内装修设计服务全国施工图效果图,513人,1人,¥80,圆满完成
【其他建筑设计】东日华尔饭馆装修设计,320人,1人,¥25725,圆满完成
【软装设计】房屋软装搭配设计,1035人,1人,¥30000,圆满完成
【其他家装服务】住宅装修,276人,1人,¥5000,圆满完成
【施工图设计】装修施工图设计,385人,1人,¥3000,圆满完成
【别墅设计】酒店样板房装修设计,595人,1人,¥3000,圆满完成
【单身公寓设计】江苏富通铁路公司办公楼三期改造设计图,303人,1人,¥5000,圆满完成
【软装设计】住宅装修设计,833人,1人,¥5000,圆满完成
【展台展厅】展位效果图，施工图制作,1068人,1人,¥500,圆满完成
【庭院设计】养老院规划设计,997人,1人,¥37000,圆满完成
【办公空间】居酒屋效果图设计风格规划设计,608人,1人,¥48000,圆满完成
【单身公寓设计】商品房装修设计,257人,1人,¥4600,圆满完成
,,,,
【其他家装服务】蚌埠别墅设计,285人,1人,¥14000,圆满完成
【别墅设计】亳州别墅设计,323人,1人,¥15000,圆满完成
【庭院设计】庭院设计,1087人,1人,¥1500,圆满完成
【施工图设计】校园教学楼改建设计以及规划,465人,1人,¥30000,圆满完成
【别墅设计】【服务全国】欧式样板房精装修设计 别墅家装室内设计高级设计师,373人,1人,¥1000,圆满完成
【别墅设计】【服务全国】欧式样板房精装修设计 别墅家装室内设计高级设计师,554人,1人,¥3000,圆满完成
【其他家装服务】住宅装修设计,284人,1人,¥7800,圆满完成
【别墅设计】别墅设计,532人,1人,¥300,圆满完成
【效果图设计】酒店水电图纸,261人,1人,¥1000,圆满完成
【效果图设计】酒店水电图纸,215人,1人,¥5000,圆满完成
【效果图设计】酒店水电图纸,185人,1人,¥9000,圆满完成
【其他家装服务】园林景观设计,451人,1人,¥5600,圆满完成
【办公空间】旧办公楼改造装修设计,528人,1人,¥7200,圆满完成
【其他家装服务】洋房构造整体设计,246人,1人,¥22000,圆满完成
【施工图设计】茶馆整体格局设计,243人,1人,¥39000,圆满完成
【其他家装服务】别墅装修,298人,1人,¥4600,圆满完成
【其他建筑设计】恒大珠海富源小区装饰工程一期,375人,1人,¥21592,圆满完成
【其他家装服务】三室2厅室内设计,482人,1人,¥800,圆满完成
【单身公寓设计】玉龙山庄改造工程,266人,1人,¥4300,圆满完成
【效果图设计】出客餐厅效果图,233人,1人,¥500,圆满完成
【其他家装服务】自建别墅装修设计,352人,1人,¥7000,圆满完成
【办公空间】广告公司办公室效果图设计,333人,1人,¥16880,圆满完成
【其他建筑设计】沿江高速围栏翻新,382人,1人,¥7800,圆满完成
【效果图设计】入户花园玄关效果图制作,389人,1人,¥300,圆满完成
【效果图设计】简欧家装效果图设计与制作,448人,1人,¥600,圆满完成
【单身公寓设计】家装设计,419人,1人,¥3500,圆满完成
【其他建筑设计】悦茶装修设计,334人,1人,¥5500,圆满完成
【单身公寓设计】农家乐建筑设计,475人,1人,¥49000,圆满完成
【效果图设计】一网无限场景图设计,367人,1人,¥1000,圆满完成
【其他家装服务】别墅改造,300人,1人,¥3000,圆满完成
,,,,
【软装设计】夜色酒吧新增设备,888人,1人,¥6600,圆满完成
【办公空间】500平米办公楼装修,465人,1人,¥7100,圆满完成
【办公空间】华强北航都大厦27楼改造工程,354人,1人,¥23000,圆满完成
【其他家装服务】别墅装修设计,305人,1人,¥5500,圆满完成
【办公空间】办公楼装修,241人,1人,¥15000,圆满完成
【其他家装服务】自建房装修设计,391人,1人,¥12500,圆满完成
【其他家装服务】家住新房装修,271人,1人,¥3400,圆满完成
【店铺厂房】商铺改造装修设计,532人,1人,¥12000,圆满完成
【店铺厂房】健身房装修施工图设计,366人,1人,¥40000,圆满完成
【店铺厂房】健身房装修设计,598人,1人,¥30000,圆满完成
【办公空间】商铺装修,227人,1人,¥14900,圆满完成
【软装设计】家居软装搭配设计,997人,1人,¥20000,圆满完成
【施工图设计】装修施工图设计,499人,1人,¥40000,圆满完成
【其他家装服务】二手房整理改造装修设计,516人,1人,¥50000,圆满完成
【店铺厂房】邮政集邮门店整体装修图纸,418人,1人,¥20000,圆满完成
【其他定制】定制整体家具设计,1427人,1人,¥30000,圆满完成
【庭院设计】庭院景观设计规划,903人,1人,¥40000,圆满完成
【施工图设计】装修施工图设计,425人,1人,¥50000,圆满完成
【办公空间】办公楼改造装修设计,430人,1人,¥12800,圆满完成
【其他家装服务】自建房装修设计,312人,1人,¥50000,圆满完成
【其他家装服务】自建房外观设计,462人,1人,¥50000,圆满完成
【办公空间】商铺装修,211人,1人,¥12000,圆满完成
【店铺厂房】商城店面装修设计,399人,1人,¥47000,圆满完成
【其他家装服务】房屋装修设计,285人,1人,¥13700,圆满完成
【庭院设计】民宿庭院景观设计,865人,1人,¥29000,圆满完成
【单身公寓设计】临江名宿装修设计,341人,1人,¥37000,圆满完成
【办公空间】食堂装修设计,249人,1人,¥25000,圆满完成
【办公空间】办公区装修设计,430人,1人,¥50000,圆满完成
【办公空间】会议厅装修设计,222人,1人,¥35000,圆满完成
【效果图设计】主题KTV效果图设计,208人,1人,¥10000,圆满完成
,,,,
【其他家装服务】主题KTV装修设计第二期,466人,1人,¥50000,圆满完成
【其他家装服务】主题KTV装修设计第一期,535人,1人,¥50000,圆满完成
【办公空间】商场装修,253人,1人,¥11680,圆满完成
【软装设计】家居软装搭配,678人,1人,¥10000,圆满完成
【商业空间】商城改造装修设计,869人,1人,¥12000,圆满完成
【庭院设计】庭院整体规划设计,613人,1人,¥10000,圆满完成
【酒店宾馆】会所装修施工图设计,730人,1人,¥50000,圆满完成
【酒店宾馆】会所装修效果图设计,641人,1人,¥50000,圆满完成
【店铺厂房】美容院店面装修,886人,1人,¥50000,圆满完成
【效果图设计】富贵会所翻新设计,364人,1人,¥5200,圆满完成
【办公空间】办公楼装修,297人,1人,¥15600,圆满完成
【施工图设计】主题餐厅装修施工图设计,389人,1人,¥22000,圆满完成
【店铺厂房】主题餐厅装修设计,557人,1人,¥50000,圆满完成
【软装设计】主题餐厅软装搭配,543人,1人,¥38000,圆满完成
【单身公寓设计】别墅房屋建筑设计,667人,1人,¥48000,圆满完成
【其他家装服务】自建房装修设计,334人,1人,¥13200,圆满完成
【办公空间】技术学校店面形象升级,468人,1人,¥50000,圆满完成
【效果图设计】楼盘效果平面图设计,320人,1人,¥22000,圆满完成
【其他建筑设计】楼盘3D模型制作,1172人,1人,¥48000,圆满完成
【其他建筑设计】楼盘3D模型设计,540人,1人,¥40000,圆满完成
【效果图设计】设计效果图制作,358人,1人,¥10000,圆满完成
【施工图设计】装修施工图设计,512人,1人,¥50000,圆满完成
【办公空间】公司布局装修设计,479人,1人,¥50000,圆满完成
【效果图设计】花园效果图制作,335人,1人,¥600,圆满完成
【办公空间】办公楼装修,312人,1人,¥9600,圆满完成
【软装设计】餐厅创意墙面设计,761人,1人,¥20000,圆满完成
【效果图设计】餐厅装修效果图设计,474人,1人,¥42000,圆满完成
【施工图设计】餐厅装修施工图设计,739人,1人,¥48000,圆满完成
【其他家装服务】别墅装修,470人,1人,¥8000,圆满完成
【智能家居系統】家居系统规划设计,727人,1人,¥27000,圆满完成
,,,,
【施工图设计】装修施工图设计,665人,1人,¥45000,圆满完成
【效果图设计】家装效果图装修设计,388人,1人,¥38000,圆满完成
【办公空间】厂房改造装修,260人,1人,¥10450,圆满完成
【施工图设计】自建房施工图设计,285人,1人,¥30000,圆满完成
【单身公寓设计】自建房外观设计,357人,1人,¥40000,圆满完成
【庭院设计】家庭庭院景观设计,912人,1人,¥40000,圆满完成
【办公空间】小区房规划建设,418人,1人,¥40000,圆满完成
【店铺厂房】小酒吧装修施工图设计,458人,1人,¥50000,圆满完成
【店铺厂房】小酒吧装修设计,624人,1人,¥50000,圆满完成
【其他家装服务】自建房施工图设计,457人,1人,¥50000,圆满完成
【其他家装服务】自建房装修设计,397人,1人,¥50000,圆满完成
【别墅设计】洱海别墅设计,430人,1人,¥22284,圆满完成
【店铺厂房】密室逃脱方案设计,1757人,1人,¥50000,圆满完成
【店铺厂房】主题桌游装修设计,577人,1人,¥50000,圆满完成
【施工图设计】咖啡厅装修施工图设计,694人,1人,¥50000,圆满完成
【软装设计】咖啡厅软装搭配设计,851人,1人,¥50000,圆满完成
【其他家装服务】装修施工图设计,414人,1人,¥50000,圆满完成
【其他家装服务】二居室装修设计,433人,1人,¥50000,圆满完成
【店铺厂房】创意茶馆施工图设计,529人,1人,¥50000,圆满完成
【店铺厂房】创意茶馆装修设计,397人,1人,¥50000,圆满完成
【其他家装服务】别墅装修,233人,1人,¥10100,圆满完成
【办公空间】办公装修设计,380人,1人,¥10600,圆满完成
【其他建筑设计】招商证券大厦智能化项目策划方案设计,540人,1人,¥9800,圆满完成
【办公空间】厂房改造,323人,1人,¥15000,圆满完成
【其他家装服务】别墅装修,251人,1人,¥10200,圆满完成
【其他家装服务】住宅装修设计,321人,1人,¥10800,圆满完成
【办公空间】办公楼装修,265人,1人,¥10600,圆满完成
【其他家装服务】旧屋改造设计,342人,1人,¥10000,圆满完成
【商业空间】商场装修设计,878人,1人,¥13600,圆满完成
【办公空间】厂房改造装修,356人,1人,¥16000,圆满完成
,,,,
【其他定制】定制家居设计,1322人,1人,¥300,圆满完成
【办公空间】商铺装修,300人,1人,¥8400,圆满完成
【园林设计】园林景观设计,1123人,1人,¥500,圆满完成
【其他家装服务】自建住宅装修设计,291人,1人,¥11000,圆满完成
【别墅设计】别墅装修,352人,1人,¥11000,圆满完成
【办公空间】某品牌商业门店形象设计及施工设计,262人,1人,¥20000,圆满完成
【办公空间】厂房改造为办公楼,403人,1人,¥14500,圆满完成
【办公空间】办公楼改造装修设计,381人,1人,¥11500,圆满完成
【别墅设计】三层别墅设计,543人,1人,¥100,圆满完成
【办公空间】商业街规划设计,330人,1人,¥48000,圆满完成
【办公空间】店面装修,240人,1人,¥16200,圆满完成
【其他家装服务】自建房屋装修设计,238人,1人,¥12400,圆满完成
【其他家装服务】别墅装修,226人,1人,¥6900,圆满完成
【其他家装服务】别墅装修设计,266人,1人,¥12500,圆满完成
【办公空间】办公楼装修,219人,1人,¥8700,圆满完成
【单身公寓设计】装修设计效果图,237人,1人,¥3000,圆满完成
【施工图设计】东海丽景小区低压配电室改造工程,533人,1人,¥5300,圆满完成
【办公空间】旧厂房改造装修设计,374人,1人,¥14000,圆满完成
【办公空间】商场装修,222人,1人,¥14000,圆满完成
【商业空间】商场装修设计,771人,1人,¥11800,圆满完成
【店铺厂房】店面平面图和效果图,507人,1人,¥1500,圆满完成
【其他家装服务】自建房装修设计,261人,1人,¥9800,圆满完成
【其他家装服务】别墅装修,171人,1人,¥11800,圆满完成
【办公空间】旧办公楼改造装修设计,242人,1人,¥13400,圆满完成
【施工图设计】社区工作站强电图纸,244人,1人,¥5000,圆满完成
【办公空间】办公楼装修,272人,1人,¥14900,圆满完成
【单身公寓设计】旧厂房改造设计,241人,1人,¥11000,圆满完成
【办公空间】办公楼装修设计,505人,1人,¥12100,圆满完成
【效果图设计】火锅店装修效果图设计,270人,1人,¥2000,圆满完成
【商业空间】店面装修,781人,1人,¥7500,圆满完成
,,,,
【别墅设计】别墅装修设计,427人,1人,¥10500,圆满完成
【其他家装服务】住宅装修设计,223人,1人,¥11000,圆满完成
【办公空间】办公室装修,285人,1人,¥11400,圆满完成
【商业空间】商城装修设计,1027人,1人,¥13500,圆满完成
【效果图设计】复式楼客厅效果图,512人,1人,¥500,圆满完成
【效果图设计】效果图设计制作,549人,1人,¥1000,圆满完成
【办公空间】办公楼装修,223人,1人,¥12100,圆满完成
【办公空间】厂房改造装修设计,239人,1人,¥14000,圆满完成
【其他家装服务】别墅装修,173人,1人,¥11800,圆满完成
【办公空间】办公装修设计,190人,1人,¥11600,圆满完成
【展台展厅】北京展会设计搭建和演艺,1443人,1人,¥49000,圆满完成
【办公空间】旧厂房改造,209人,1人,¥10400,圆满完成
【店铺厂房】店面装修,308人,1人,¥12400,圆满完成
【单身公寓设计】厂房建筑设计,506人,1人,¥10500,圆满完成
【其他家装服务】别墅装修设计,321人,1人,¥12000,圆满完成
【店铺厂房】二层店面装修,271人,1人,¥16400,圆满完成
【软装设计】墙面手绘,1118人,1人,¥42000,圆满完成
【其他家装服务】联排住宅装修设计,234人,1人,¥12900,圆满完成
【单身公寓设计】金属制品厂建筑设计,377人,1人,¥14100,圆满完成
【其他家装服务】五百平米自建房设计,317人,1人,¥20800,圆满完成
【单身公寓设计】某商住楼建筑设计,267人,1人,¥14000,圆满完成
【效果图设计】CAD平面制图,864人,1人,¥50,圆满完成
【施工图设计】店铺装饰设计,1510人,1人,¥96800,圆满完成
【单身公寓设计】联排别墅装修设计,304人,1人,¥13500,圆满完成
【其他家装服务】小百货店装修,223人,1人,¥33700,圆满完成
【办公空间】厂房改造设计,346人,1人,¥16000,圆满完成
【单身公寓设计】CAD平面图制作PS彩色平面图,846人,1人,¥50,圆满完成
【单身公寓设计】小型生鲜超市设计,333人,1人,¥34000,圆满完成
【办公空间】办公装修设计,484人,1人,¥15400,圆满完成
【办公空间】开放式办公场所设计,329人,1人,¥17000,圆满完成
,,,,
【办公空间】办公装修设计,352人,1人,¥11000,圆满完成
【办公空间】一千平米厂房改造成办公楼,792人,1人,¥20000,圆满完成
【其他家装服务】住宅装修,214人,1人,¥9600,圆满完成
【店铺厂房】商铺装修,187人,1人,¥18000,圆满完成
【效果图设计】效果图修改,415人,1人,¥200,圆满完成
【办公空间】金店专柜设计,321人,1人,¥800,圆满完成
【单身公寓设计】自建房建筑设计,258人,1人,¥16000,圆满完成
【办公空间】办公楼改造,291人,1人,¥8000,圆满完成
【效果图设计】办公室装修效果图设计,300人,1人,¥20000,圆满完成
【施工图设计】办公室装修施工图设计,444人,1人,¥40000,圆满完成
【办公空间】幼儿园整体装修设计,245人,1人,¥13000,圆满完成
【其他家装服务】一栋自建房，设计给排水管道,626人,1人,¥2000,圆满完成
【软装设计】背景墙设计,10322人,1人,¥1000,圆满完成
【办公空间】一栋办公楼，需要新装修一下,266人,1人,¥4500,圆满完成
【办公空间】房产公司区位图设计,393人,1人,¥3500,圆满完成
【其他家装服务】家里自建房需要设计给排水管道,542人,1人,¥1000,圆满完成
【办公空间】房产项目，包括楼盘前期效果图，户型图,488人,1人,¥46000,圆满完成
【效果图设计】创意办公区效果图设计,375人,1人,¥29000,圆满完成
【施工图设计】创意办公区施工图设计,474人,1人,¥50000,圆满完成
【办公空间】创意办公区装修设计,374人,1人,¥50000,圆满完成
【其他家装服务】一楼店铺需装修,241人,1人,¥800,圆满完成
【其他家装服务】给我请一名高级电工证的师傅,544人,1人,¥20,圆满完成
【办公空间】办公室装修,274人,1人,¥30000,圆满完成
【展台展厅】展会展位设计,971人,1人,¥17000,圆满完成
【效果图设计】效果图设计制作,254人,1人,¥400,圆满完成
【效果图设计】图纸设计,340人,1人,¥12000,圆满完成
【店铺厂房】内衣店装修设计,965人,1人,¥1500,圆满完成
【店铺厂房】小店装修设计,457人,1人,¥1800,圆满完成
【其他家装服务】婚房装修施工,310人,1人,¥40000,圆满完成
【店铺厂房】小吃店招设计,577人,1人,¥3000,圆满完成
,,,,
【其他家装服务】新房装修平面图设计,276人,1人,¥150,圆满完成
【店铺厂房】店面装修（三期）,360人,1人,¥500,圆满完成
【店铺厂房】店面装修（二期）,365人,1人,¥500,圆满完成
【店铺厂房】店铺设计（一期）,511人,1人,¥5000,圆满完成
【施工图设计】自建房施工图设计,293人,1人,¥30000,圆满完成
【其他家装服务】自建房装修设计,313人,1人,¥50000,圆满完成
【单身公寓设计】度假村装修设计二期,362人,1人,¥40000,圆满完成
【单身公寓设计】度假村装修设计一期,238人,1人,¥32000,圆满完成
【园林设计】旅游景区园林景观设计,1453人,1人,¥38000,圆满完成
【办公空间】卡通公仔伴手礼店铺装修设计,493人,1人,¥46000,圆满完成
【效果图设计】衣柜展厅，及样品设计,479人,1人,¥300,圆满完成
【其他定制】红木茶几沙发套装设计制作,1076人,1人,¥38000,圆满完成
【园林设计】江南别墅园林规划以及设计,2054人,1人,¥48000,圆满完成
【橱柜定制】套房定制橱柜设计,1046人,1人,¥40000,圆满完成
【单身公寓设计】小户型装修设计,572人,1人,¥500,圆满完成
【店铺厂房】数码产品店装修设计,557人,1人,¥40000,圆满完成
【庭院设计】别墅庭院景观设计,1118人,1人,¥50000,圆满完成
【别墅设计】别墅外观设计,1046人,1人,¥50000,圆满完成
【办公空间】办公环境整体装修施工图设计,568人,1人,¥50000,圆满完成
【办公空间】办公环境整体装修设计,455人,1人,¥50000,圆满完成
【效果图设计】效果图制作,339人,1人,¥300,圆满完成
【单身公寓设计】房屋建筑工程设计,308人,1人,¥21000,圆满完成
【展台展厅】服装发布会T台设计 第二期,895人,1人,¥45000,圆满完成
【展台展厅】服装发布会T台设计,1059人,1人,¥45000,圆满完成
【店铺厂房】地产围挡设计,349人,1人,¥13800,圆满完成
【施工图设计】商铺装修施工图制作,381人,1人,¥40000,圆满完成
【办公空间】商铺创意设计效果图制作,375人,1人,¥38999,圆满完成
【办公空间】自营商城店铺装修,188人,1人,¥50,圆满完成
【软装设计】酒店软装搭配,773人,1人,¥45000,圆满完成
【办公空间】济南高新区玉兰广场办公区设计,441人,1人,¥300,圆满完成
,,,,
【效果图设计】制作宿舍效果图,331人,1人,¥300,圆满完成
【办公空间】物流公司办公系统重新修改,367人,1人,¥30000,圆满完成
【单身公寓设计】新开盘小区规划,367人,1人,¥40000,圆满完成
【软装设计】电视墙创意设计,616人,1人,¥20000,圆满完成
【软装设计】企业形象墙设计,232人,1人,¥12000,圆满完成
【效果图设计】图纸修改，公园效果图设计,682人,1人,¥1200,圆满完成
【其他建筑设计】小区3D模型设计,419人,1人,¥30000,圆满完成
【庭院设计】小区绿化景观设计,724人,1人,¥40000,圆满完成
【店铺厂房】特色海鲜吧装修施工图设计,352人,1人,¥40000,圆满完成
【店铺厂房】特色海鲜吧装修设计,369人,1人,¥35000,圆满完成
【软装设计】创意工作室设计及软装搭配,871人,1人,¥35000,圆满完成
【其他家装服务】自建房重修施工图设计,276人,1人,¥35000,圆满完成
【庭院设计】庭院景观设计,596人,1人,¥36000,圆满完成
【店铺厂房】创意茶馆装修设计,317人,1人,¥30000,圆满完成
【别墅设计】商务别墅装修设计,394人,1人,¥40000,圆满完成
【施工图设计】装修施工图设计,374人,1人,¥34000,圆满完成
【其他家装服务】两居室新房装修设计,563人,1人,¥46000,圆满完成
【施工图设计】装修施工图制作,295人,1人,¥25000,圆满完成
【办公空间】工作室创意装修设计,282人,1人,¥45000,圆满完成
【软装设计】学校展板设计,496人,1人,¥400,圆满完成
【庭院设计】古镇民宿装修设计,1062人,1人,¥50000,圆满完成
【软装设计】餐厅效果软装搭配,588人,1人,¥30000,圆满完成
【施工图设计】餐厅施工图设计制作,426人,1人,¥40000,圆满完成
【店铺厂房】专卖店装修设计效果图制作,366人,1人,¥30000,圆满完成
【展台展厅】产品展会设计及搭建,876人,1人,¥50000,圆满完成
【施工图设计】三居室施工图设计,209人,1人,¥40000,圆满完成
【办公空间】创意办公室效果图设计,241人,1人,¥40000,圆满完成
【新房装修】办公区和卫生间的制作效果图,514人,1人,¥800,圆满完成
【商业空间】商场3D效果图制作,692人,1人,¥30000,圆满完成
【商业空间】商场布局施工图设计,695人,1人,¥50000,圆满完成
,,,,
【单身公寓设计】农庄规划建设第二期,449人,1人,¥40000,圆满完成
【庭院设计】农庄规划建设,733人,1人,¥32700,圆满完成
【效果图设计】装修图,270人,1人,¥200,圆满完成
【单身公寓设计】别墅设计及效果图制作,668人,1人,¥58000,圆满完成
【庭院设计】杭州别墅庭院景观设计,656人,1人,¥23000,圆满完成
【单身公寓设计】自建房装修设计,429人,1人,¥50000,圆满完成
【其他家装服务】婚房装修设计,599人,1人,¥60000,圆满完成
【庭院设计】四合院庭院景观设计,2019人,1人,¥60000,圆满完成
【施工图设计】茶叶店装修施工图设计,348人,1人,¥40000,圆满完成
【店铺厂房】茶叶店装修设计,378人,1人,¥50000,圆满完成
