标题,browser,字段1,价格,status
【百科/问答撰写】百度百科撰写第二期,450人,1人,¥240,圆满完成
【百科/问答撰写】百度百科撰写第一期,553人,1人,¥990,圆满完成
【软文发布】软文撰写第三期,375人,1人,¥980,圆满完成
【软文发布】软文撰写第二期,241人,1人,¥900,圆满完成
【软文发布】软文撰写第一期,243人,1人,¥990,圆满完成
【品牌故事】论文撰写,275人,1人,¥8000,圆满完成
【商业提案】商业文案写作,288人,1人,¥5000,圆满完成
【品牌故事】论文写作,248人,1人,¥3500,圆满完成
,,,,
【宣传策划】生态短文篇,514人,1人,¥300,圆满完成
【其他内容创作】网店首页整体策划装修,490人,1人,¥2000,圆满完成
【其他内容创作】金婚庆典策划,1020人,1人,¥30000,圆满完成
【产品卖点】某公司新品产品文案,659人,1人,¥25000,圆满完成
【文学创作】贺岁电影剧本编写,2052人,1人,¥25000,圆满完成
【商业提案】集团商业文案撰写,345人,1人,¥40000,圆满完成
【商业提案】微信公众号推文一篇,703人,1人,¥100,圆满完成
【商业提案】商业计划书任务,532人,1人,¥1500,圆满完成
【宣传策划】节能灯宣传软文撰写,262人,1人,¥3000,圆满完成
【宣传策划】秋季招生路演活动方案和推广,615人,1人,¥288,圆满完成
【产品卖点】艾美奖美多丝稿件写作,376人,1人,¥500,圆满完成
【产品卖点】企业产品宣传文案,479人,1人,¥5000,圆满完成
【感恩回馈】服装公司起名,2238人,1人,¥3000,圆满完成
【专业代笔】八大态度演讲稿,627人,1人,¥800,圆满完成
【专业代笔】景区介绍,533人,1人,¥200,圆满完成
【商业提案】品牌故事,369人,1人,¥300,圆满完成
【编辑校对】青少年普法教育读本编撰校对,1557人,1人,¥1000,圆满完成
【编辑校对】书籍排版装帧,1253人,1人,¥1430,圆满完成
【软文发布】发布新闻稿,721人,1人,¥989,圆满完成
【百科/问答撰写】百度上线及问道上线,484人,1人,¥4500,圆满完成
【商业提案】写品牌故事,745人,1人,¥100,圆满完成
【商业提案】某公司商业文案撰写,538人,1人,¥60000,圆满完成
【宣传策划】教育培训活动策划,241人,1人,¥100,圆满完成
【商业提案】集团公司整套商业文案,476人,1人,¥60000,圆满完成
【商业提案】集团商业文案编写,420人,1人,¥60000,圆满完成
【宣传策划】餐饮业宣传文案撰写,359人,1人,¥3000,圆满完成
【产品卖点】酒庄文案编辑,990人,1人,¥38000,圆满完成
【产品卖点】产品文案编写,431人,1人,¥800,圆满完成
【商业提案】餐饮公司商业文案,223人,1人,¥600,圆满完成
【宣传策划】招商方案及宣传策划撰写,384人,1人,¥15000,圆满完成
,,,,
【百科/问答撰写】互动百科上线,466人,1人,¥2000,圆满完成
【专业代笔】对数据进行实证分析,375人,1人,¥500,圆满完成
【宣传策划】写一份固定资产使用细则,550人,1人,¥200,圆满完成
【编辑校对】pdf文档转indesign文档，16P,1009人,1人,¥500,圆满完成
【品牌故事】统计报告讲解2——3.2 定理2的证明以及4.2和4.3的讲解,269人,1人,¥700,圆满完成
【公司起名】可注册健身培训学院取名,384人,1人,¥120,圆满完成
【公司起名】公司英文商标译成中文商标,381人,1人,¥280,圆满完成
【专业代笔】丰田公司轮胎培训课件制作,573人,1人,¥200,圆满完成
【产品卖点】美的消毒柜产品全录,1254人,1人,¥20000,圆满完成
【商业提案】古樟精油、前所未有,306人,1人,¥300,圆满完成
【品牌故事】统计报告讲解1——3.2 例子讲解以及第4部分部分讲解,328人,1人,¥700,圆满完成
【宣传策划】活动文案撰写,186人,1人,¥2900,圆满完成
【宣传策划】写文章,758人,1人,¥80,圆满完成
【软文发布】软文推广,251人,1人,¥500,圆满完成
【专业代笔】:SA工作日志---关于CR与SA协同工作的好事例,635人,1人,¥200,圆满完成
【文学创作】（私人教练最强成交术）书籍创作,1414人,1人,¥20000,圆满完成
【品牌故事】统计报告讲解1——定理三的证明,209人,1人,¥500,圆满完成
【宣传策划】产品宣传文案,280人,1人,¥10000,圆满完成
【宣传策划】产品宣传文案策划,244人,1人,¥3000,圆满完成
【专业代笔】会议资料转训需ppt一份,494人,1人,¥200,圆满完成
【宣传策划】院内报纸投稿用新闻稿,255人,1人,¥200,圆满完成
【品牌故事】1000字原创文案,973人,1人,¥150,圆满完成
【品牌故事】本科电子商务专业文章（共5个人的，5篇）,602人,1人,¥10000,圆满完成
【专业代笔】工商企业管理类文章撰写,386人,1人,¥600,圆满完成
【产品卖点】淘宝店铺新增商品用宝贝描述,270人,1人,¥1000,圆满完成
【品牌起名】为一款网络安全通讯软件起名并设计LOGO,345人,1人,¥200,圆满完成
【项目策划】西部旅行俱乐部营销策划,314人,1人,¥20000,圆满完成
【专业代笔】《服务人员的营销意识》培训课件一份,299人,1人,¥300,圆满完成
【商业提案】新开玩具店微信推广用品牌故事,166人,1人,¥300,圆满完成
【商业提案】全网营销方案（智能门锁）,624人,1人,¥300,圆满完成
,,,,
【专业代笔】研究生课件制作,400人,1人,¥200,圆满完成
【宣传策划】公司网宣需要的企业简介一份,198人,1人,¥300,圆满完成
【其他】对应站点数据复制,1524人,1人,¥600,圆满完成
【产品卖点】淘宝宝贝描述，搭配图片,243人,1人,¥600,圆满完成
【专业代笔】培训心得一份,451人,1人,¥100,圆满完成
【产品卖点】妈说好文案编写,322人,1人,¥1800,圆满完成
【宣传策划】口腔科赴美交流基本材料,165人,1人,¥200,圆满完成
【宣传策划】爱温士文案撰写,254人,1人,¥1550,圆满完成
【专业代笔】撰写一份报告,313人,1人,¥600,圆满完成
【百科/问答撰写】互动百科制作,689人,1人,¥75,圆满完成
【百科/问答撰写】互动百科制作,530人,1人,¥75,圆满完成
【文学创作】微电影剧本,1942人,1人,¥3000,圆满完成
【专业代笔】医学类职称报告一份,263人,1人,¥600,圆满完成
【宣传策划】公司企业文化提炼,196人,1人,¥300,圆满完成
【专业代笔】工作晋升演讲稿一份,596人,1人,¥150,圆满完成
【宣传策划】宣传片方案,548人,1人,¥8000,圆满完成
【宣传策划】母亲节活动内容,393人,1人,¥300,圆满完成
【产品卖点】母亲节燕窝促销活动软文撰写,886人,1人,¥500,圆满完成
【广告策划】广告语撰写,765人,1人,¥500,圆满完成
【项目策划】网站整体UI设计,446人,1人,¥26000,圆满完成
【品牌起名】起名任务,173人,1人,¥154,圆满完成
【其他内容创作】淘宝店铺运营,470人,1人,¥3000,圆满完成
【商业提案】美容策划推广方案,294人,1人,¥800,圆满完成
【商业提案】文件翻译 .,577人,1人,¥120,圆满完成
【专业代笔】写竞聘演讲稿,843人,1人,¥200,圆满完成
【公司起名】品牌起名,372人,1人,¥400,圆满完成
【商业提案】商业文案,185人,1人,¥5000,圆满完成
【专业代笔】软文撰写,735人,1人,¥7000,圆满完成
【品牌起名】起商标名字,261人,1人,¥200,圆满完成
【品牌起名】起商标名字,354人,1人,¥300,圆满完成
,,,,
【宣传策划】冷餐宣传及产品文案编写,205人,1人,¥500,圆满完成
【品牌起名】具有建设性的名称征集,967人,1人,¥200,圆满完成
【其他内容创作】淘宝店铺一季度推广运营策划,561人,1人,¥5000,圆满完成
【品牌起名】不锈钢厨具餐具取商标名,367人,1人,¥280,圆满完成
【宣传策划】江山黑茶针对新疆地区的广告语和产品宣传文案,314人,1人,¥400,圆满完成
【宣传策划】对企业宣传文案进行撰写,383人,1人,¥3100,圆满完成
【专业代笔】文章修改,270人,1人,¥500,圆满完成
【品牌故事】宣传软文撰写,430人,1人,¥6000,圆满完成
【公司起名】有机农产品品牌起名,409人,1人,¥400,圆满完成
【软文发布】天猫淘宝流量排名推广,411人,1人,¥1800,圆满完成
【软文发布】门户新闻发布,939人,1人,¥3200,圆满完成
【商业提案】众筹计划书和PPT,576人,1人,¥500,圆满完成
【项目策划】国际科技产业博览会全案策划,241人,1人,¥20000,圆满完成
【专业代笔】旅游管理论文,207人,1人,¥500,圆满完成
【百科/问答撰写】旅游管理论文,543人,1人,¥500,圆满完成
【产品卖点】发布公司产品文稿,811人,1人,¥1300,圆满完成
【广告策划】广告策划活动,597人,1人,¥8000,圆满完成
【宣传策划】公司宣传活动策划,256人,1人,¥4500,圆满完成
【宣传策划】茶具品牌文案,776人,1人,¥988,圆满完成
【宣传策划】招商专题页面设计与策划,1001人,1人,¥5000,圆满完成
【专业代笔】关于中小学校车的可行性研究报告,623人,1人,¥1000,圆满完成
【品牌故事】公司的新闻稿件编写,658人,1人,¥800,圆满完成
【专业代笔】铁路的相关文章,522人,1人,¥100,圆满完成
【品牌故事】毕业文稿（大数据时代管理会计的机遇、挑战与应对）,229人,1人,¥400,圆满完成
【宣传策划】化妆品公司战略营销管理市场开发策划,446人,1人,¥600,圆满完成
【商业提案】品牌整体文案策划,290人,1人,¥30000,圆满完成
【软文发布】新闻稿写作与发布,844人,1人,¥1800,圆满完成
【产品卖点】11111,351人,1人,¥506,圆满完成
【专业代笔】可行性报告,258人,1人,¥1100,圆满完成
【其他内容创作】婚礼活动策划及编排,1126人,1人,¥42000,圆满完成
,,,,
【广告策划】创意广告文案构想,724人,1人,¥45000,圆满完成
【品牌故事】新闻稿投稿,723人,1人,¥1000,圆满完成
【品牌故事】公司文案策划,309人,1人,¥500,圆满完成
【软文发布】论坛推广营销手工论坛发帖百度贴吧回复顶贴加精置顶打造热贴,381人,1人,¥99,圆满完成
【软文发布】新闻稿发布软文发布门户新闻源代发品牌整合营销网络产品网站推广 新闻稿发布软文发布门户新闻源代发品牌整,589人,1人,¥200,圆满完成
【品牌故事】新闻稿写作,443人,1人,¥500,圆满完成
【产品卖点】和平摄影·梦工场文案修改,125人,1人,¥200,圆满完成
【商业提案】商业文案,157人,1人,¥2000,圆满完成
【宣传策划】产品宣传策划,555人,1人,¥7000,圆满完成
【品牌起名】珠宝品牌名称设计,7182人,1人,¥700,圆满完成
【品牌故事】新闻稿投稿,480人,1人,¥500,圆满完成
【宣传策划】小牛妈妈周微信文案,344人,1人,¥600,圆满完成
【品牌起名】品牌起名,211人,1人,¥236,圆满完成
【公司起名】公司起名,536人,1人,¥100,圆满完成
【宣传策划】产品宣传文案撰写,240人,1人,¥5000,圆满完成
【项目策划】写一份项目策划方案,320人,1人,¥17000,圆满完成
【专业代笔】求演讲稿,263人,1人,¥450,圆满完成
【宣传策划】品牌整体文案推广,726人,1人,¥50000,圆满完成
【其他内容创作】门户网站广告设计及制作,1681人,1人,¥50000,圆满完成
【广告策划】品牌推广策划,527人,1人,¥38000,圆满完成
【广告策划】创意广告策划,490人,1人,¥38000,圆满完成
【宣传策划】小牛妈妈英语启蒙文章撰写,251人,1人,¥1500,圆满完成
【专业代笔】运筹学的数学建模项目及报告(追加项目),362人,1人,¥500,圆满完成
【其他内容创作】品牌活动策划,488人,1人,¥30000,圆满完成
【其他内容创作】淘宝代运营及品牌推广,525人,1人,¥38000,圆满完成
【项目策划】大型互联网公司年终尾牙策划,366人,1人,¥35000,圆满完成
【商业提案】餐饮项目商业策划书,506人,1人,¥1500,圆满完成
【公司起名】皮具公司取名,415人,1人,¥100,圆满完成
【项目策划】品牌文化包装策划加推广,214人,1人,¥19634,圆满完成
【其他内容创作】网店开业活动策划,397人,1人,¥6000,圆满完成
,,,,
【项目策划】某学校论坛网站策划书,460人,1人,¥9500,圆满完成
【商业提案】项目文案,335人,1人,¥500,圆满完成
【宣传策划】4篇在专门杂志发表的文案,463人,1人,¥4001,圆满完成
【宣传策划】奶茶店开店策划,336人,1人,¥14000,圆满完成
【品牌故事】新闻稿投稿,293人,1人,¥2000,圆满完成
【品牌故事】新闻稿撰写,466人,1人,¥600,圆满完成
【商业提案】商业计划书撰写,472人,1人,¥2000,圆满完成
【产品卖点】冰箱简介,390人,1人,¥25000,圆满完成
【其他内容创作】网店策划,358人,1人,¥10000,圆满完成
【品牌故事】新闻稿撰写,491人,1人,¥600,圆满完成
【品牌故事】新闻稿撰写,233人,1人,¥1000,圆满完成
【宣传策划】春节文案撰写,1066人,1人,¥50000,圆满完成
【品牌故事】新闻稿投稿,356人,1人,¥1000,圆满完成
【品牌故事】新闻稿撰写,222人,1人,¥600,圆满完成
【品牌故事】新闻稿撰写,355人,1人,¥600,圆满完成
【品牌故事】编写公司简介,565人,1人,¥75,圆满完成
【宣传策划】小牛妈妈英语启蒙文案撰写,427人,1人,¥1500,圆满完成
【品牌故事】科技类公司新闻稿写作,233人,1人,¥500,圆满完成
【软文发布】汽车消耗品定期发布一些软文,787人,1人,¥500,圆满完成
【项目策划】初中动手制作课程教材编写,282人,1人,¥1200,圆满完成
【宣传策划】爱温士文案撰写,289人,1人,¥1500,圆满完成
【软文发布】软文推广,591人,1人,¥6300,圆满完成
【项目策划】撰写一份项目策划书,276人,1人,¥11500,圆满完成
【品牌故事】新闻稿投稿,281人,1人,¥1000,圆满完成
【宣传策划】自动化控制设备的开发第二阶段,1210人,1人,¥80000,圆满完成
【宣传策划】太阳能追踪机械设计第二阶段,863人,1人,¥65000,圆满完成
【品牌起名】APP取名,391人,1人,¥100,圆满完成
【百科/问答撰写】百度百科词条新建,1117人,1人,¥65000,圆满完成
【品牌故事】新闻稿撰写,243人,1人,¥600,圆满完成
【宣传策划】双十二宣传稿撰写,427人,1人,¥30,圆满完成
,,,,
【宣传策划】公司文案创意策划,239人,1人,¥28000,圆满完成
【宣传策划】产品策划方案设计,415人,1人,¥32000,圆满完成
【品牌故事】pptbp计划书制作,440人,1人,¥1000,圆满完成
【商业提案】发布新闻稿,408人,1人,¥16000,圆满完成
【商业提案】发布新闻稿,301人,1人,¥19000,圆满完成
【文学创作】宣传片解说词,1399人,1人,¥3000,圆满完成
【品牌故事】新闻稿的发布投稿,243人,1人,¥4000,圆满完成
【项目策划】项目策划方案,519人,1人,¥14500,圆满完成
【其他内容创作】LOGO设计,746人,1人,¥100,圆满完成
【公司起名】上海xx工贸有限公司，主要经营婴童服装类,270人,1人,¥200,圆满完成
【宣传策划】公司宣传策划,289人,1人,¥4500,圆满完成
【编辑校对】数学试卷录入,1710人,1人,¥300,圆满完成
【品牌起名】关于鞋包的品牌名称起名,299人,1人,¥300,圆满完成
【广告策划】开业活动策划,487人,1人,¥6000,圆满完成
【编辑校对】编辑订阅号文案,1249人,1人,¥60,圆满完成
【宣传策划】商业项目品牌形象策划,332人,1人,¥12000,圆满完成
【产品卖点】公司文案撰写,300人,1人,¥60,圆满完成
【编辑校对】小学试卷录入,1417人,1人,¥50,圆满完成
【商业提案】400元做商业PPT,435人,1人,¥400,圆满完成
【项目策划】项目策划,214人,1人,¥5000,圆满完成
"【宣传策划】国庆宣传文案1000篇,加急！",240人,1人,¥10000,圆满完成
【宣传策划】招生海报文案,277人,1人,¥300,圆满完成
【百科/问答撰写】新闻稿撰写,396人,1人,¥300,圆满完成
【商业提案】餐厅推广方案策划,402人,1人,¥13000,圆满完成
【产品卖点】软文发布,488人,1人,¥800,圆满完成
【产品卖点】修饰宝贝详情页框架文案的措辞,690人,1人,¥15,圆满完成
【宣传策划】宣传文案,405人,1人,¥50,圆满完成
【宝宝起名】宝宝取名,708人,1人,¥200,圆满完成
【产品卖点】软文写作,328人,1人,¥800,圆满完成
【产品卖点】软文写作,245人,1人,¥160,圆满完成
,,,,
【商业提案】居家养老商业计划书撰写（含养老、养生、居家养老O2O）,522人,1人,¥1000,圆满完成
【百科/问答撰写】百度，好搜问答,821人,1人,¥250,圆满完成
【项目策划】生态园林项目策划,485人,1人,¥20000,圆满完成
【项目策划】项目策划,246人,1人,¥19400,圆满完成
【商业提案】商业文案撰写18篇,564人,1人,¥54596,圆满完成
【项目策划】团购网营销推广方案+实施,406人,1人,¥29400,圆满完成
【项目策划】项目策划,360人,1人,¥29400,圆满完成
【商业提案】商业文案撰写十期,354人,1人,¥31096,圆满完成
【项目策划】商务合作计划书,356人,1人,¥9800,圆满完成
【产品卖点】J2EE与Flex技术的远程安全监控解说,400人,1人,¥4000,圆满完成
【公司起名】网店公司取名,434人,1人,¥102,圆满完成
【商业提案】商业文案撰写10篇,528人,1人,¥34288,圆满完成
【商业提案】商业文案撰写九期,481人,1人,¥25908,圆满完成
【商业提案】根据我的实际情况，写一篇在论坛发布的软文,666人,1人,¥100,圆满完成
【商业提案】公司简介,501人,1人,¥500,圆满完成
【编辑校对】邮箱推广内容格式调整，就是美化邮件，排版格式,1127人,1人,¥10,圆满完成
【宣传策划】网站简介,710人,1人,¥200,圆满完成
【宣传策划】培训学校暑假招生营销策划撰写后期,807人,1人,¥56920,圆满完成
【产品卖点】产品文案撰写七,401人,1人,¥20000,圆满完成
【百科/问答撰写】做一个网站,736人,1人,¥1000,圆满完成
【宣传策划】培训学校暑假招生营销策划撰写,354人,1人,¥20000,圆满完成
【宣传策划】文案策划及品牌LOGO设计,340人,1人,¥11920,圆满完成
【商业提案】商业招标计划书撰写7,242人,1人,¥20000,圆满完成
【编辑校对】论文翻译,1188人,1人,¥400,圆满完成
【商业提案】商业文案撰写八期,338人,1人,¥21920,圆满完成
【百科/问答撰写】软文发布，长期合作,1019人,1人,¥23000,圆满完成
【商业提案】商业文案撰写七期,325人,1人,¥46920,圆满完成
【产品卖点】产品文案撰写六,368人,1人,¥11000,圆满完成
【商业提案】商业文案撰写六期加价,400人,1人,¥12000,圆满完成
【商业提案】商业招标计划书撰写6加价,351人,1人,¥15000,圆满完成
,,,,
【商业提案】商业文案撰写六期,317人,1人,¥10000,圆满完成
【商业提案】商业招标计划书撰写6,407人,1人,¥20000,圆满完成
【百科/问答撰写】软文发布，长期合作,756人,1人,¥10000,圆满完成
【百科/问答撰写】软文撰写,660人,1人,¥5400,圆满完成
【商业提案】商业文案撰写五期,344人,1人,¥20000,圆满完成
【商业提案】商业招标计划书撰写5,308人,1人,¥10000,圆满完成
【百科/问答撰写】软文撰写,485人,1人,¥1000,圆满完成
【产品卖点】产品文案撰写五加价,355人,1人,¥10000,圆满完成
【百科/问答撰写】软文写作,522人,1人,¥1000,圆满完成
【商业提案】商业招标计划书撰写4,364人,1人,¥45000,圆满完成
【产品卖点】产品文案撰写五,921人,1人,¥60000,圆满完成
【软文发布】微商套餐,566人,1人,¥550,圆满完成
【品牌故事】软文发布，长期合作,711人,1人,¥23000,圆满完成
【商业提案】商业文案撰写四期,287人,1人,¥20000,圆满完成
【产品卖点】产品文案撰写四,390人,1人,¥20500,圆满完成
【产品卖点】产品文案撰写三,552人,1人,¥30500,圆满完成
【商业提案】商业招标计划书撰写3,508人,1人,¥30000,圆满完成
【百科/问答撰写】软文发布2，长期合作,891人,1人,¥13000,圆满完成
【项目策划】公司项目策划追加赏金,201人,1人,¥6000,圆满完成
【项目策划】公司项目策划,331人,1人,¥16000,圆满完成
【商业提案】商业文案撰写三期,287人,1人,¥15000,圆满完成
【商业提案】商业招标计划书撰写2,391人,1人,¥24490,圆满完成
【百科/问答撰写】财金所-百度百科词条创建,847人,1人,¥700,圆满完成
【商业提案】编辑商业文案中英版,329人,1人,¥6000,圆满完成
【商业提案】商业招标计划书撰写,391人,1人,¥10000,圆满完成
【品牌故事】软文发布3,602人,1人,¥11000,圆满完成
【产品卖点】产品文案撰写二,338人,1人,¥13000,圆满完成
【产品卖点】产品文案撰写一,367人,1人,¥18000,圆满完成
【商业提案】商业文案撰写二期,339人,1人,¥12000,圆满完成
【产品卖点】公司策划撰写2,320人,1人,¥11000,圆满完成
,,,,
【百科/问答撰写】软文发布1，长期合作,551人,1人,¥10000,圆满完成
【品牌故事】软文发布，长期合作,488人,1人,¥5000,圆满完成
【宣传策划】ipad端游戏应用推广方案,344人,1人,¥3000,圆满完成
【商业提案】公司策划撰写,221人,1人,¥11000,圆满完成
【商业提案】商业文案撰写一期,354人,1人,¥8000,圆满完成
【项目策划】企业活动策划,388人,1人,¥5500,圆满完成
【广告策划】品牌广告策划,386人,1人,¥5000,圆满完成
【项目策划】公司推广项目策划,320人,1人,¥5000,圆满完成
【宣传策划】品牌活动策划,355人,1人,¥5000,圆满完成
【品牌故事】写一篇文章,354人,1人,¥400,圆满完成
【广告文案】电商APP尾款补充,571人,1人,¥32000,圆满完成
【宣传策划】石林贸易宣传片 产品广告视频拍摄制作,837人,1人,¥46000,圆满完成
【品牌故事】英文论文写作,392人,1人,¥750,圆满完成
【项目策划】网站项目书策划方案,321人,1人,¥5000,圆满完成
【产品卖点】产品文案写作,248人,1人,¥185,圆满完成
【宣传策划】企业简介及品牌故事撰写,758人,1人,¥1200,圆满完成
【商业提案】公司简介撰写,322人,1人,¥2000,圆满完成
【品牌故事】开题报告,361人,1人,¥150,圆满完成
【品牌故事】英国论文  2篇4000字,434人,1人,¥4000,圆满完成
【百科/问答撰写】百度百科问答,604人,1人,¥600,圆满完成
【软文发布】网上商城开发,278人,1人,¥7500,圆满完成
【产品卖点】公司进口商品需要文案,925人,1人,¥500,圆满完成
【百科/问答撰写】新闻软文的编写及门户网站发闻,901人,1人,¥700,圆满完成
【宣传策划】求关注话语,367人,1人,¥100,圆满完成
【文学创作】找人代写书籍个人自传关于——企业管理还有佛家和儒家方面的,1806人,1人,¥101100,圆满完成
【文学创作】我们公司准备出一本书，需要找人整理内容，排版，写书,3258人,1人,¥185000,圆满完成
【品牌故事】15年软文发布任务,477人,1人,¥10000,圆满完成
【专业代笔】鼓励大学生在校期间努力学习的讲演稿,737人,1人,¥200,圆满完成
【产品卖点】基本百科编写,618人,1人,¥200,圆满完成
【宣传策划】上次一样的新闻稿推广,580人,1人,¥2988,圆满完成
,,,,
【专业代笔】关于经贸方面的文章撰写,276人,1人,¥100,圆满完成
【宝宝起名】宝宝取名,560人,1人,¥80,圆满完成
【宣传策划】网站推广软文代写,514人,1人,¥200,圆满完成
【公司起名】咖啡馆取名,894人,1人,¥1000,圆满完成
【店铺/网店起名】P2P网站取名,487人,1人,¥500,圆满完成
【编辑校对】编辑修改短文,1122人,1人,¥30,圆满完成
【品牌起名】装修公司起名、品牌故事、营销方案,473人,1人,¥1999,圆满完成
【商业提案】青城山老腊肉五花腊肉设计,599人,1人,¥300,圆满完成
【产品卖点】LOGO修改,381人,1人,¥100,圆满完成
【项目策划】品牌定位及战略发展,932人,1人,¥100000,圆满完成
【专业代笔】行政管理文章代写,494人,1人,¥800,圆满完成
【商业提案】企业软文稿,470人,1人,¥500,圆满完成
【商业提案】漫画故事剧本,354人,1人,¥3000,圆满完成
【宣传策划】团队激励flash方案撰写,669人,1人,¥300,圆满完成
【宣传策划】校园文化建设策划方案,437人,1人,¥3000,圆满完成
【宝宝起名】翟姓女宝宝取名,404人,1人,¥166,圆满完成
【软文发布】普通论坛帖子发布,257人,1人,¥2000,圆满完成
【软文发布】千城发布,418人,1人,¥2000,圆满完成
【宣传策划】校园文化策划,329人,1人,¥3000,圆满完成
【宣传策划】国别域名宣传文案代写（邮件格式）,244人,1人,¥150,圆满完成
【宝宝起名】女宝宝改名,387人,1人,¥80,圆满完成
【商业提案】征集商业文案,339人,1人,¥500,圆满完成
【宣传策划】文章,370人,1人,¥500,圆满完成
【宣传策划】推广部方案调整,216人,1人,¥200,圆满完成
【爱情表白】表白呢,5030人,1人,¥6000,圆满完成
【文学创作】建筑微电影《 奋斗的青春最美丽》剧本,1584人,1人,¥800,圆满完成
【产品卖点】品牌文案撰写,406人,1人,¥800,圆满完成
【爱情表白】代写情书0.0,1950人,1人,¥1000,圆满完成
【编辑校对】试卷抄写,1300人,1人,¥100,圆满完成
【宣传策划】化妆品文章,437人,1人,¥500,圆满完成
,,,,
【软文发布】写软文,160人,1人,¥300,圆满完成
【商业提案】文章,304人,1人,¥500,圆满完成
【品牌故事】以我与公司成长为题文章征集,1305人,1人,¥100,圆满完成
【宝宝起名】给男宝取名,599人,1人,¥50,圆满完成
【广告文案】新闻稿撰写,836人,1人,¥2479,圆满完成
【广告文案】撰写遊戲網站基本介紹,860人,1人,¥100,圆满完成
【品牌故事】宣传片文案征集,647人,1人,¥500,圆满完成
【文学创作】开阳地税微电影剧本（二）,1403人,1人,¥500,圆满完成
【文学创作】开阳地税微电影剧本（一）,867人,1人,¥300,圆满完成
【广告文案】现代办公状况调查问卷,918人,1人,¥1000,圆满完成
【软文发布】百度百科发布信息,266人,1人,¥1240,圆满完成
【产品卖点】化妆品文章撰写,368人,1人,¥500,圆满完成
【专业代笔】讲话稿,861人,1人,¥300,圆满完成
【专业代笔】写文章,421人,1人,¥200,圆满完成
【宣传策划】研究生招生卡片设计制作,364人,1人,¥100,圆满完成
【商业提案】澳门特产品牌的整体策划,484人,1人,¥1500,圆满完成
【产品卖点】化妆品文章,800人,1人,¥250,圆满完成
【产品卖点】化妆品文章,311人,1人,¥250,圆满完成
【商业提案】学校文化定位策划文案写作,396人,1人,¥3000,圆满完成
【公司起名】公司取名,597人,1人,¥200,圆满完成
【专业代笔】评审申报,285人,1人,¥400,圆满完成
【商业提案】整体商业策划,304人,1人,¥1500,圆满完成
【产品卖点】化妆品文章,394人,1人,¥500,圆满完成
【品牌起名】影视工作室起名,365人,1人,¥100,圆满完成
【产品卖点】CSR报告模板任务（2）,440人,1人,¥35000,圆满完成
【公司起名】互联网大健康管理公司名称征集，本公司位于上海,2143人,1人,¥3000,圆满完成
【成人起名】改名,859人,1人,¥82,圆满完成
【软文发布】软文发布,233人,1人,¥720,圆满完成
【编辑校对】把WORD改成PPT,1095人,1人,¥100,圆满完成
【软文发布】品牌营销,372人,1人,¥18230,圆满完成
,,,,
【品牌故事】英国论文,363人,1人,¥2000,圆满完成
【编辑校对】二八女性网文章发布,842人,1人,¥240,圆满完成
【文学创作】息烽县纪委微电影剧本,1008人,1人,¥500,圆满完成
【产品卖点】CSR报告模板任务（1）,556人,1人,¥15000,圆满完成
【编辑校对】编织一份说明书,628人,1人,¥200,圆满完成
【品牌故事】编译原理试题,466人,1人,¥250,圆满完成
【宣传策划】新闻稿撰写,332人,1人,¥2420,圆满完成
【软文发布】软文发布、网络营销,416人,1人,¥39250,圆满完成
【产品卖点】征集淘宝天猫家饰壁纸类 品牌故事,396人,1人,¥150,圆满完成
【商业提案】营销方案,422人,1人,¥100,圆满完成
【商业提案】需要业务发展报告一份,609人,1人,¥800,圆满完成
【专业代笔】文案修改及文章写作,579人,1人,¥1600,圆满完成
【宣传策划】文案策划的最终稿验收标准以双方签写的附件《文案写作合同》为准,535人,1人,¥3000,圆满完成
【品牌故事】实证分析股权结构与公司业绩的关系,552人,1人,¥3000,圆满完成
【宣传策划】宣传文案,611人,1人,¥2000,圆满完成
【软文发布】2014_第二季网站宣传文章发布,438人,1人,¥3000,圆满完成
【产品卖点】化妆品文章撰写,300人,1人,¥250,圆满完成
【宣传策划】软文宣传稿征集,477人,1人,¥100,圆满完成
【宣传策划】云岩区小康梦微电影剧本（二）,274人,1人,¥200,圆满完成
【文学创作】云岩区小康梦微电影剧本（一）,1233人,1人,¥600,圆满完成
【宣传策划】品牌文案编写,262人,1人,¥260,圆满完成
【品牌故事】文章撰写,390人,1人,¥1000,圆满完成
【品牌故事】文章1篇（2）,290人,1人,¥1000,圆满完成
【品牌故事】文章1篇（1）,292人,1人,¥1000,圆满完成
【专业代笔】以“我为人保再升级做贡献”为主题的一篇演讲稿,685人,1人,¥200,圆满完成
【品牌故事】征集商业文案,458人,1人,¥150,圆满完成
【品牌故事】征集商业文案,357人,1人,¥150,圆满完成
【宣传策划】医院企业形象宣传片分镜,674人,1人,¥400,圆满完成
【广告策划】品牌推广,570人,1人,¥5500,圆满完成
【软文发布】2014微信团购宣传文章发布,581人,1人,¥2800,圆满完成
,,,,
【软文发布】2014五一促销活动宣传文章发布,259人,1人,¥1800,圆满完成
【项目策划】斯达纳生态农业观光旅游开发项目,603人,1人,¥1200,圆满完成
【宣传策划】文章撰写,299人,1人,¥70,圆满完成
【宝宝起名】宝宝取名,156人,1人,¥256,圆满完成
【商业提案】宗教旅游对不丹的影响,293人,1人,¥300,圆满完成
【品牌故事】撰文两篇,277人,1人,¥160,圆满完成
【宣传策划】文案写作,359人,1人,¥500,圆满完成
