标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【包装设计】垃圾袋设计,https://task.epwk.com/1075382/,31人,1人,¥800,圆满完成,,vitorru,需求:厂家，垃圾袋需要做两款，一次性手套两款，保鲜袋两款，同系列产品的设计需要同主元素完成时间:越快越好备注：以双方合同为准,2024-03-27,2024.03.27,任务编号：1075382,800.0,10天,山东省-烟台市,素造创意,https://shop.epwk.com/m7d7w92qy5q8/,素造创意,出售服务,https://shop.epwk.com/m7d7w92qy5q8/chushou/,企业,一品,93分,总 223 次中标，交易总金额,,素造创意,,LOGO设计,"￥1680
            /起",品牌vi设计,"￥9800
            /起",形象IP设计,"￥5800
            /起",餐饮全案设计,"￥18800
            /起",,,,,,,,,,,包装设计,,,,,,品牌包装设计,"￥2000
            /起",品牌空间设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥10000
            /起",,,￥56.76万,2024
【包装设计】有机肥包装设计首付款,https://task.epwk.com/1075378/,27人,1人,¥599,圆满完成,,vitorru,称呼:马先生 地区:云南玉溪需求:有机肥包装设计，厂家，编织袋设计，突出有机元素，简洁高档点，具体详谈,2024-03-27,2024.03.27,任务编号：1075378,599.0,7天,山东省-烟台市,素造创意,https://shop.epwk.com/m7d7w92qy5q8/,素造创意,出售服务,https://shop.epwk.com/m7d7w92qy5q8/chushou/,企业,一品,93分,总 223 次中标，交易总金额,,素造创意,,LOGO设计,"￥1680
            /起",品牌vi设计,"￥9800
            /起",形象IP设计,"￥5800
            /起",餐饮全案设计,"￥18800
            /起",,,,,,,,,,,包装设计,,,,,,品牌包装设计,"￥2000
            /起",品牌空间设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥10000
            /起",,,￥56.76万,2024
【包装设计】大米的包装设计（已确定合作者）,https://task.epwk.com/1075290/,179人,1人,¥3500,圆满完成,,vitorru,"称呼:刘先生地区:哈尔滨市,哈尔滨市需求:需要要两款，设计需要把附件的图案融合在里面完成时间:近期预算:报价联系",2024-03-26,2024.03.26,任务编号：1075290,3500.0,30天,辽宁省-丹东市,一诺创意设计,https://shop.epwk.com/7g5ykp9kgn0q/,一诺创意设计,出售服务,https://shop.epwk.com/7g5ykp9kgn0q/chushou/,工作室,三品,65分,总 26 次中标，交易总金额,,一诺创意设计,,微信小程序设计开发（定制）,"￥5000
            /起",微信小程序设计开发（模板）,"￥5000
            /起",商城\店铺装修设计,"￥5000
            /起",网站设计制作（PC端及手机端）,"￥5000
            /起",,,,,,,,,,,包装设计,,,,,,logo及VI设计,"￥1000
            /起",平面包装\图册设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,￥6.93万,2024
【3D建模】小家电建模设计,https://task.epwk.com/1075070/,4005人,7人,¥700,圆满完成,,弹吉他的大象,小家电建模设计，平面图已经设计好，工期：一周内完成,2024-03-24,2024.08.27,任务编号：1075070,700.0,"4天,5天,7天","浙江省-温州市-苍南县,湖南省-湘潭市,河南省-郑州市-二七区",温州市鹿菲特三维设计工作室,https://shop.epwk.com/j7n38qyv25e1/,温州市鹿菲特三维设计工作室,出售服务,https://shop.epwk.com/j7n38qyv25e1/chushou/,工作室,五品,59分,总 5 次中标，交易总金额,,温州市鹿菲特三维设计工作室,,,,,,,,,,,,,,,,,,,,3D建模,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥6140.00,2024
【包装设计】农产品包装设计定金,https://task.epwk.com/1074970/,32人,1人,¥400,圆满完成,,vitorru,称呼:林先生地区:广东惠州市需求:农产品包装设计，一款要做，具体带案例沟通报价预算:服务商报价,2024-03-22,2024.03.22,任务编号：1074970,400.0,7天,广东省-深圳市,野雀中国,https://shop.epwk.com/78n968qkonkv/,野雀中国,出售服务,https://shop.epwk.com/78n968qkonkv/chushou/,工作室,四品,70分,,,野雀中国,,pc手机h5企业网站电商金融教育娱乐生活门户科技高端千元建站,价格面议,VI系统套餐,价格面议,LOGO标志套餐,价格面议,照片转手绘,价格面议,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【产品外观设计】微缩模型设计，用于3D打印并批量生产,https://task.epwk.com/1074693/,211人,3人,¥1600,圆满完成,,o5cc8050acf4c6,①部分有3Dmax文件，但材质是贴图的，需要根据图片做出细节纹路。 ②里面的树枝堆、草堆模型，不能直接用，需要根据图片重新建模。 ③个别模型可能会略作修改。 ④做好后需要提供模型文件、尺寸图，六视图，用于生产并申请版权使用。,2024-03-20,2024.04.03,任务编号：1074693,1600.0,5天,河北省-石家庄市-桥西区,弘塔专业设计服务工作室,https://shop.epwk.com/2j5xo4yw05xm/,弘塔专业设计服务工作室,出售服务,https://shop.epwk.com/2j5xo4yw05xm/chushou/,工作室,六品,38分,,,弘塔专业设计服务工作室,,,,,,,,,,,,,,,,,,,,产品外观设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【礼品设计】化妆品礼盒设计,https://task.epwk.com/1074503/,61人,1人,¥6500,圆满完成,,水上景色,化妆品礼盒设计，具体详谈,2024-03-19,2024.03.19,任务编号：1074503,6500.0,6天,广东省-惠州市,微悦文创 | 悦设计,https://shop.epwk.com/2j5xoy3705xm/,微悦文创 | 悦设计,出售服务,https://shop.epwk.com/2j5xoy3705xm/chushou/,工作室,一品,69分,,,微悦文创 | 悦设计,,LOGO设计 商标设计  网站LOGO  APP头像,"￥1000
            /起",画册设计 宣传册设计 杂志设计,"￥200
            /页",装帧设计  封面设计  版式设计  书籍设计,价格面议,VI设计　VI视觉识别系统　VI应用,"￥5000
            /起",,,,,,,,,,,礼品设计,,,,,,海报设计 广告设计 宣传品设计,"￥300
            /起",包装设计  商品外包装设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【包装设计】宠物零食包装，插画设计,https://task.epwk.com/1074504/,335人,1人,¥7600,圆满完成,,水上景色,宠物零食包装插画设计，具体详谈,2024-03-19,2024.03.19,任务编号：1074504,7600.0,7天,广东省-惠州市,微悦文创 | 悦设计,https://shop.epwk.com/2j5xoy3705xm/,微悦文创 | 悦设计,出售服务,https://shop.epwk.com/2j5xoy3705xm/chushou/,工作室,一品,69分,,,微悦文创 | 悦设计,,LOGO设计 商标设计  网站LOGO  APP头像,"￥1000
            /起",画册设计 宣传册设计 杂志设计,"￥200
            /页",装帧设计  封面设计  版式设计  书籍设计,价格面议,VI设计　VI视觉识别系统　VI应用,"￥5000
            /起",,,,,,,,,,,包装设计,,,,,,海报设计 广告设计 宣传品设计,"￥300
            /起",包装设计  商品外包装设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【详情页设计】淘宝店铺设计,https://task.epwk.com/1074489/,270人,1人,¥2000,圆满完成,,k4175****78,"手办潮玩，或者收藏品，设计一个首页，一个详情页。加店铺装修, 具体按照沟通好设计",2024-03-19,2024.04.09,任务编号：1074489,2000.0,2天,山东省-菏泽市,明弈设计工作室,https://shop.epwk.com/rp5z4v7r8dx3/,明弈设计工作室,出售服务,https://shop.epwk.com/rp5z4v7r8dx3/chushou/,工作室,四品,55分,总 32 次中标，交易总金额,,明弈设计工作室,,创意海报设计,价格面议,创意手绘设计,价格面议,创意包装设计,价格面议,创意详情页设计,价格面议,,,,,,,,,,,详情页设计,,,,,,创意VI设计,价格面议,创意LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,价格面议,,,￥1.72万,2024
【包装设计】轻食类产品包装设计,https://task.epwk.com/1074376/,97人,1人,¥3000,圆满完成,,vitorru,需求:餐饮行业，轻食类，要做外卖打包盒跟袋装设计，广州设计公司联系，具体按照沟通好设计,2024-03-18,2024.03.18,任务编号：1074376,3000.0,7天,广东省-广州市,北来设计,https://shop.epwk.com/89dvg1prldl2/,北来设计,出售服务,https://shop.epwk.com/89dvg1prldl2/chushou/,企业,二品,65分,总 23 次中标，交易总金额,,北来设计,,主视觉（KV）设计,"￥2000
            /起",IP/吉祥物设计,"￥6800
            /起",产品包装设计,"￥3800
            /起",商业空间设计,"￥9800
            /套",,,,,,,,,,,包装设计,,,,,,品牌全案视觉策划,"￥16800
            /起",Logo设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥5000
            /起",,,￥11.05万,2024
【宣传册设计】宣传册设计（已经确定合作）,https://task.epwk.com/1074129/,90人,1人,¥2000,圆满完成,,vitorru,"称呼:罗先生  地区:江门市,江门市（限制广东）需求:物业公司宣传画册设计，大概5-6页完成时间:近期预算:报价联系备注：按双方合同协助",2024-03-15,2024.03.19,任务编号：1074129,2000.0,15天,广东省-广州市,北马文化,https://shop.epwk.com/2j5xo4org5xm/,北马文化,出售服务,https://shop.epwk.com/2j5xo4org5xm/chushou/,企业,四品,70分,总 27 次中标，交易总金额,,北马文化,,北马文化画册设计手册宣传设计,"￥300
            /起",北马文化品牌策划策略等延展设计,"￥20000
            /起",北马文化会议物料KV延展,"￥300
            /起",北马文化线下物料喷绘广告,"￥300
            /起",,,,,,,,,,,宣传册设计,,,,,,北马文化插画设计插画建模,"￥1200
            /起",北马文化电商详情页电商服务头图,北马文化VI设计套餐设计,"￥5000
            /起",北马文化logo设计,"￥1000
            /起",北马文化IP设计全案设计,"￥5000
            /起",,,,,,,,,,,,,,,,,,,"￥500
            /起",,,￥1万,2024
【包装设计】长期包装排版合作(已确定合作者),https://task.epwk.com/1074019/,621人,1人,¥5000,圆满完成,,vitorru,长期包装排版合作称呼：傅女士地区: 广东东莞，广东服务商需求: 主要做咖啡和茶品类包装袋包装盒排版任务，每天大约有几十款图案排版，有固定的模板，几乎不需要设计。要求：会熟练使用AI、CDR等印刷类软件，对包装设计有一定的认知，工作认真仔细，有一定的沟通理解能力！配合本公司上班时间（周一至周六  上午8:30-~12:00点，下午13:30~18:00）  。预算: 5000元（包月）时间：长期备注：微信是手机号,2024-03-14,2024.04.15,任务编号：1074019,5000.0,30天,广东省-惠州市,微悦文创 | 悦设计,https://shop.epwk.com/2j5xoy3705xm/,微悦文创 | 悦设计,出售服务,https://shop.epwk.com/2j5xoy3705xm/chushou/,工作室,一品,69分,,,微悦文创 | 悦设计,,LOGO设计 商标设计  网站LOGO  APP头像,"￥1000
            /起",画册设计 宣传册设计 杂志设计,"￥200
            /页",装帧设计  封面设计  版式设计  书籍设计,价格面议,VI设计　VI视觉识别系统　VI应用,"￥5000
            /起",,,,,,,,,,,包装设计,,,,,,海报设计 广告设计 宣传品设计,"￥300
            /起",包装设计  商品外包装设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【VI设计】公立康复医院VIS及吉祥物设计,https://task.epwk.com/1073920/,745人,1人,¥10000,圆满完成,,vitorru,"一、吉祥物设计要求1、围绕医院院训、精神、服务理念、服务范围及内涵等，结合医院行业特点、文化特色提出设计方案。2、作品需线条简约，适用于平面、立体和电子媒介的传播和再制作，方便印刷和制成玩偶、手办、徽章、摆件等展示品。3、作品要求包括卡通吉祥物，可以自由设计其衍生动作用（动作风格积极向上、结合医疗服务对象、结合医疗服务项目）4、须提交吉祥物平面设计的彩色稿，绘制至少三副视图（包括但不限于正面、侧面、背面）。5、设计方案需附有吉祥物形象名称和设计理念(100字以内)及可能应用的场景说明及卡通形象的创作思路。6、应征作品创作手法为电子版图片原图，提交作品均为电子格式。7、吉祥物也应统一使用医院VIS中的标准元素方便与其他内容相结合。8、吉祥物选择：牛或公鸡形象。二、VIS设计要求1、标志设计：沿用原院徽，可以做微调，相关设计要与原院徽协调（见附件）。2、色彩规范：确定一套与医院形象相符合的色彩规范。这些颜色将在医院的各种宣传材料和装饰中使用，包括标志、宣传册、海报、广告等。要求选择温馨、舒适的色调，以营造亲切、安心的医疗环境。须结合我院现有装修风格（见附件）。3、字体规范：确定一套适合的字体规范。这些字体会在医院的文字内容中使用，包括标题、正文、标语等，以保持整体的统一和专业感。字体选择需要考虑到易读性和美观性，同时也要符合公立医院的形象定位。4、图形元素：结合设计好的吉祥物或增加一些特定的图形元素，用来作为医院形象的补充和延伸，增加视觉吸引力。这些图形元素可以包括象征医疗、健康、生命的图案或符号等。5、应用指南：须制作一份品牌应用指南，详细说明各项设计规范的应用方式和注意事项，以确保医院VIS系统在实际应用中得到正确和一致的呈现。品牌应用指南需要包括各种应用场景下的设计示例（包括材质、规格、做法等）。6、应用范围：可以适用于用于医院环境布置、标识、导视、办公用品印刷、医院宣传、品牌形象建设、员工形象管理和社交媒体推广等。三、知识产权说明：（1）所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;（2）中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品。相关资料见附件说明：只有1W的资金用于本次招标",2024-03-13,2024.05.13,任务编号：1073920,10000.0,45天,辽宁省-沈阳市-东陵区,君诺品牌设计,https://shop.epwk.com/v0n1xwj3k57y/,君诺品牌设计,出售服务,https://shop.epwk.com/v0n1xwj3k57y/chushou/,个人,四品,40分,,,君诺品牌设计,,公司LOGO产品LOGO原创商标设计,"￥800
            /起",企业公司VI视觉识别手册品牌产品VIS视觉识别规范系统手册,"￥1000
            /起",企业公司画册宣传册产品手册招商手册,"￥300
            /起",产品包装插画手绘包装礼盒内外包装标贴,"￥800
            /起",,,,,,,,,,,VI设计,,,,,,手绘设计商业插画卡通IP形象吉祥物漫画表情包,"￥600
            /起",电商设计首页详情页主图轮播图活动页产品精修,APP界面设计小程序界面游戏界面网站网页设计,"￥300
            /起",,,,,,,,,,,,,,,,,,,,,,,"￥500
            /起",,,,2024
【LOGO设计】公司LOGO设计,https://task.epwk.com/1073831/,199人,4人,¥100,圆满完成,,mf186****1411,北京宏胜华美生物科技有限公司，经营范围包括技术开发、技术转让、技术咨询、技术服务；销售仪器仪表、医疗器械（限I、II类）、化工产品（不含危险化学品）、机械设备、电子产品、计算机、软件及辅助设备、五金交电、文化用品、体育用品、日用品、服装鞋帽、民用航空器；货物进出口、技术进出口、代理进出口；从事农作物病虫害防治活动；从事林业有害生物防治活动；摄影服务。,2024-03-13,2024.03.19,任务编号：1073831,100.0,1天,河北省-邯郸市,游鲸印记文化传媒有限公司,https://shop.epwk.com/0jnek9xljnv3/,游鲸印记文化传媒有限公司,出售服务,https://shop.epwk.com/0jnek9xljnv3/chushou/,企业,四品,68分,总 46 次中标，交易总金额,,游鲸印记文化传媒有限公司,,主图设计/活动页面设计/网页设计,"￥599
            /起",电商设计/PS修图/图片处理/详情页设计,"￥888
            /起",排版设计/党建文化/书籍装帧/展示设计,"￥599
            /起",折页设计/门头设计/菜单菜谱设计/横幅设计,"￥400
            /起",,,,,,,,,,,LOGO设计,,,,,,易拉宝展架设计/会员卡设计/封面设计,"￥400
            /起",宣传单页设计/画册设计/名片设计/彩页设计,台历设计/贺卡设计/广告设计/海报设计,"￥300
            /起",包装设计/吉祥物设计/手提袋设计,"￥999
            /起",品牌设计/LOGO设计/VI设计/班徽设计,"￥1200
            /起",,,,,,,,,,,,,,,,,,,"￥500
            /起",,,￥1.29万,2024
【包装设计】燕大师鲜炖燕窝手提袋设计确定合作,https://task.epwk.com/1073770/,334人,1人,¥2000,圆满完成,,k7216****78,需求:燕大师鲜炖燕窝手提袋设计确定合作，按线下沟通约定的,2024-03-12,2024.03.19,任务编号：1073770,2000.0,6天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2024
【字体设计】产品登录界面+字体设计,https://task.epwk.com/1073731/,83人,3人,¥300,圆满完成,,臻威PzSWh,医疗信息化行业neoship——产品字体设计PC登录界面设计,2024-03-12,2024.03.14,任务编号：1073731,300.0,2天,山东省-青岛市,橙焱创意,https://shop.epwk.com/m7d7wox8r5q8/,橙焱创意,出售服务,https://shop.epwk.com/m7d7wox8r5q8/chushou/,工作室,五品,37分,,,橙焱创意,,主KV、单页设计,"￥1000
            /起",折页、单页设计,"￥1000
            /次",企业vi视觉识别系统设计,"￥1000
            /起",宣传海报、DM单页设计,"￥1000
            /起",,,,,,,,,,,字体设计,,,,,,画册宣传册设计,"￥1000
            /起",IP/吉祥物设计,IP/吉祥物设计,"￥1000
            /起",产品包装设计,"￥1000
            /起",logo/VIS设计,"￥1000
            /起",,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【包装设计】洗化用品外包装设计确定合作,https://task.epwk.com/1073444/,76人,1人,¥600,圆满完成,,k2697****34,洗化用品外包装设计确定合作 按照线下沟通约定的,2024-03-09,2024.04.16,任务编号：1073444,600.0,7天,江苏省-南京市-玄武区,众创至优,https://shop.epwk.com/7g5ykwkkzn0q/,众创至优,出售服务,https://shop.epwk.com/7g5ykwkkzn0q/chushou/,工作室,六品,56分,总 5 次中标，交易总金额,,众创至优,,,,,,,,,,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥5312.50,2024
【包装设计】农副产品包装设计(定金）,https://task.epwk.com/1073263/,237人,1人,¥2000,圆满完成,,k1667****58,项目:农副产品包装设计称呼:刘先生地区:河南三门峡需求:农副产品，目前需要设计羊肉跟鸡蛋的包装设计，羊跟鸡都是用中医药的饲料喂出来的，它净化以后，羊身上这个羊肉没有膻味儿，鸡蛋没有腥味儿。就是不腥不油，不膻也不柴，肉质非常好，所以要求设计要突出中医饲料的一个净化，要高端的，第一是包装箱，第二是装羊肉的内袋，这个袋子上面要装把肉装袋子速冻的，发案例沟通,2024-03-07,2024.03.09,任务编号：1073263,2000.0,10天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2024
【包装设计】燕大师鲜炖燕窝包装设计确定合作,https://task.epwk.com/1073088/,202人,1人,¥2000,圆满完成,,k7216****78,需求:燕大师鲜炖燕窝包装设计确定合作，按线下沟通约定的,2024-03-06,2024.03.19,任务编号：1073088,2000.0,6天,河南省-郑州市,企大咖科技,https://shop.epwk.com/v0n1x4wwx57y/,企大咖科技,出售服务,https://shop.epwk.com/v0n1x4wwx57y/chushou/,企业,一品,79分,总 60 次中标，交易总金额,,企大咖科技,,PPT策划定制,"￥99
            /起",【企大咖】品牌策划/品牌理念/产品口号/产品卖点,"￥1999
            /起",【企大咖】VI视觉识别系统/VI基础/VI应用,"￥599
            /起",【企大咖】产品包装设计/食品包装设计/礼品包装设计,"￥399
            /起",,,,,,,,,,,包装设计,,,,,,【企大咖】画册设计/高端折页设计/PPT设计/H5设计,"￥399
            /起",【企大咖】电商设计/三维建模/详情页设计/合成,【企大咖】节日海报/朋友圈海报/创意营销海报/平面设计,"￥99
            /起",【企大咖】企业网站/小程序开发/H5开发/微信公众号开发,"￥999
            /起",【企大咖】朋友圈短视频拍摄制作,"￥399
            /起",【企大咖】企业宣传片/微电影/TVC广告片/产品宣传片,"￥1999
            /起",,,,,,,,,,,,,,,,,"￥199
            /起",,,￥18.4万,2024
【VI设计】医药行业vi设计,https://task.epwk.com/1072926/,78人,1人,¥4500,圆满完成,,水上景色,医药行业vi设计，具体详谈,2024-03-05,2024.03.05,任务编号：1072926,4500.0,9天,广东省-惠州市,微悦文创 | 悦设计,https://shop.epwk.com/2j5xoy3705xm/,微悦文创 | 悦设计,出售服务,https://shop.epwk.com/2j5xoy3705xm/chushou/,工作室,一品,69分,,,微悦文创 | 悦设计,,LOGO设计 商标设计  网站LOGO  APP头像,"￥1000
            /起",画册设计 宣传册设计 杂志设计,"￥200
            /页",装帧设计  封面设计  版式设计  书籍设计,价格面议,VI设计　VI视觉识别系统　VI应用,"￥5000
            /起",,,,,,,,,,,VI设计,,,,,,海报设计 广告设计 宣传品设计,"￥300
            /起",包装设计  商品外包装设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【宣传册设计】美容行业品牌宣传设计,https://task.epwk.com/1072927/,113人,1人,¥7600,圆满完成,,水上景色,美容行业品牌宣传设计，具体详谈,2024-03-05,2024.03.05,任务编号：1072927,7600.0,8天,广东省-惠州市,微悦文创 | 悦设计,https://shop.epwk.com/2j5xoy3705xm/,微悦文创 | 悦设计,出售服务,https://shop.epwk.com/2j5xoy3705xm/chushou/,工作室,一品,69分,,,微悦文创 | 悦设计,,LOGO设计 商标设计  网站LOGO  APP头像,"￥1000
            /起",画册设计 宣传册设计 杂志设计,"￥200
            /页",装帧设计  封面设计  版式设计  书籍设计,价格面议,VI设计　VI视觉识别系统　VI应用,"￥5000
            /起",,,,,,,,,,,宣传册设计,,,,,,海报设计 广告设计 宣传品设计,"￥300
            /起",包装设计  商品外包装设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥1000
            /起",,,,2024
【包装设计】产品包装设计,https://task.epwk.com/1072591/,109人,1人,¥7000,圆满完成,,vitorru,产品包装设计，系列产品，具体按照谈好的设计,2024-03-01,2024.03.01,任务编号：1072591,7000.0,30天,湖北省-武汉市,四喜广告,https://shop.epwk.com/3gd2mv9lvner/,四喜广告,出售服务,https://shop.epwk.com/3gd2mv9lvner/chushou/,企业,三品,79分,总 39 次中标，交易总金额,,四喜广告,,视频媒体 商业摄影 动态海报,价格面议,品牌整合 营销策划  地产推广,价格面议,包装设计 礼品设计 文创开发,价格面议,LOGO VI设计  海报设计  宣传册设计,价格面议,,,,,,,,,,,包装设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥5.99万,2024
【3D建模】乘人玩具建模,https://task.epwk.com/1072575/,509人,1人,¥260,圆满完成,,o58c9****572c2,会雕刻无需渲染按照图纸建完白模即可,2024-03-01,2024.03.02,任务编号：1072575,260.0,2天,浙江省-温州市-苍南县,温州市鹿菲特三维设计工作室,https://shop.epwk.com/j7n38qyv25e1/,温州市鹿菲特三维设计工作室,出售服务,https://shop.epwk.com/j7n38qyv25e1/chushou/,工作室,五品,59分,总 5 次中标，交易总金额,,温州市鹿菲特三维设计工作室,,,,,,,,,,,,,,,,,,,,3D建模,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥6140.00,2024
【主图设计】主图设计kt展板设计,https://task.epwk.com/1072420/,270人,2人,¥150,圆满完成,,o61429fa23cd72,按照模版设计，大概5张，类似于附件,2024-02-28,2024.03.05,任务编号：1072420,150.0,1天,北京市-北京市-东城区,爱鑫设计,https://shop.epwk.com/9w56e4zz6dv1/,爱鑫设计,出售服务,https://shop.epwk.com/9w56e4zz6dv1/chushou/,个人,七品,34分,,,爱鑫设计,,,,,,,,,,,,,,,,,,,,主图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【PPT设计】专业PPT设计,https://task.epwk.com/1072412/,187人,1人,¥1050,圆满完成,,k8257****30,专业PPT设计，35元每页，一个PPT15页，做2个PPT，一共30页，共1050元，具体以沟通好的为准,2024-02-28,2024.03.01,任务编号：1072412,1050.0,1天,四川省-南充市,于贤PPT,https://shop.epwk.com/rp5z4v4xjdx3/,于贤PPT,出售服务,https://shop.epwk.com/rp5z4v4xjdx3/chushou/,个人,七品,38分,,,于贤PPT,,,,,,,,,,,,,,,,,,,,PPT设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【LOGO设计】公司LOGO设计,https://task.epwk.com/1072358/,150人,1人,¥1000,圆满完成,,o5f6d607cb1281,贸易公司LOGO设计，具体按照谈好设计,2024-02-27,2024.03.01,任务编号：1072358,1000.0,1000天,湖北省-武汉市,四喜广告,https://shop.epwk.com/3gd2mv9lvner/,四喜广告,出售服务,https://shop.epwk.com/3gd2mv9lvner/chushou/,企业,三品,79分,总 39 次中标，交易总金额,,四喜广告,,视频媒体 商业摄影 动态海报,价格面议,品牌整合 营销策划  地产推广,价格面议,包装设计 礼品设计 文创开发,价格面议,LOGO VI设计  海报设计  宣传册设计,价格面议,,,,,,,,,,,LOGO设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥5.99万,2024
【LOGO设计】设计企业logo,https://task.epwk.com/1072308/,110人,2人,¥400,圆满完成,,索克巴格2tFNb,根据企业名称设计企业logo需求：企业名称：中科森创经营范围：沉浸式投影，展示大屏幕，,2024-02-27,2024.03.04,任务编号：1072308,400.0,"3天,7天","天津市-市辖区,海外-英国",隐形人设计工作室,https://shop.epwk.com/omdwkv97mdrp/,隐形人设计工作室,出售服务,https://shop.epwk.com/omdwkv97mdrp/chushou/,工作室,一品,53分,,,隐形人设计工作室,,企业电商详情页设计,"￥1000
            /起",产品字体设计,"￥500
            /起",产品海报设计,"￥1000
            /起",企业产品画册设计,"￥300
            /页",,,,,,,,,,,LOGO设计,,,,,,产品包装设计,"￥1000
            /起",logo品牌标志设计,,,,,,,,,,,,,,,,,,,,,,,,,"￥500
            /起",,,,2024
